t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_solid(bar),fO2_melt(bar),thick_surf_bl(m),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),massO_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),R_trans(m),R_solid(m),viscosity(Pa.s)
0,3599,3600,313.641706404044,325836.456831158,306.450196012079,0.930523110194752,0.0,0.00193092028474122,0.0133910762320283,0.0,0.0,0.0,5.68434132520492e+17,7.64990275960055e+20,1.77885005652097e+19,1.00393238555141e+16,61.1486215165501,61.1466905962654,0.0,0.0,0.0,0.0,0.00193092028474122,0.0180154416112663,0.0,3504050,0.00191807485056089
1.78813934326172e-07,3598.99999976158,3599.99999999984,313.641806040349,325836.456619733,306.450196012079,0.930523110194684,0.0,0.00193092028453471,0.0133910751685245,0.0,0.0,0.0,5.68434132521666e+17,7.6499027596005e+20,1.7788500565213e+19,1.00393238544404e+16,61.1486215165612,61.1466905962767,0.0,0.0,0.0,0.0,0.00193092028453471,0.0180154416112663,0.0,3504050.00000041,0.0019180748505611
3.57627868652344e-07,3598.99999952317,3599.99999999968,313.641905676663,325836.456408307,306.450196012079,0.930523110194617,0.0,0.00193092028474122,0.013391074105021,0.0,0.0,0.0,5.6843413252284e+17,7.64990275960045e+20,1.77885005652163e+19,1.00393238555141e+16,61.1486215165727,61.146690596288,0.0,0.0,0.0,0.0,0.00193092028474122,0.0180154416112663,0.0,3504050.00000083,0.00191807485056131
5.36441802978516e-07,3598.99999928475,3599.99999999952,313.642005312984,325836.456196881,306.450196012079,0.930523110194549,0.0,0.0019309202843282,0.0133910730415178,0.0,0.0,0.0,5.68434132524016e+17,7.6499027596004e+20,1.77885005652195e+19,1.00393238533667e+16,61.1486215165837,61.1466905962993,0.0,0.0,0.0,0.0,0.0019309202843282,0.0180154416112662,0.0,3504050.00000124,0.00191807485056152
2.30967998504639e-06,3598.99999690058,3599.99999999791,313.643001676249,325836.454082628,306.450196012079,0.930523110193872,0.0,0.0019309202843282,0.0133910624065088,0.0,0.0,0.0,5.68434132535766e+17,7.64990275959991e+20,1.77885005652525e+19,1.00393238533667e+16,61.1486215166968,61.1466905964125,0.0,0.0,0.0,0.0,0.0019309202843282,0.0180154416112662,0.0,3504050.00000538,0.00191807485056362
4.08291816711426e-06,3598.99999451641,3599.99999999631,313.643998040306,325836.451968374,306.450196012079,0.930523110193195,0.0,0.00193092028453471,0.0133910517715336,0.0,0.0,0.0,5.68434132547516e+17,7.64990275959941e+20,1.77885005652854e+19,1.00393238544404e+16,61.1486215168101,61.1466905965256,0.0,0.0,0.0,0.0,0.00193092028453471,0.0180154416112663,0.0,3504050.00000951,0.00191807485056571
5.85615634918213e-06,3598.99999213224,3599.99999999471,313.644994405154,325836.449854121,306.450196012079,0.930523110192518,0.0,0.00193092028453471,0.0133910411365922,0.0,0.0,0.0,5.68434132559265e+17,7.64990275959891e+20,1.77885005653183e+19,1.00393238544404e+16,61.1486215169233,61.1466905966388,0.0,0.0,0.0,0.0,0.00193092028453471,0.0180154416112663,0.0,3504050.00001365,0.0019180748505678
7.62939453125e-06,3598.99998974807,3599.9999999931,313.645990770793,325836.447739867,306.450196012079,0.930523110191841,0.0,0.00193092028453471,0.0133910305016846,0.0,0.0,0.0,5.68434132571015e+17,7.64990275959842e+20,1.77885005653512e+19,1.00393238544404e+16,61.1486215170365,61.146690596752,0.0,0.0,0.0,0.0,0.00193092028453471,0.0180154416112663,0.0,3504050.00001778,0.0019180748505699
2.53915786743164e-05,3598.99996590637,3599.99999997706,313.655954470327,325836.426597333,306.450196012079,0.930523110185072,0.0,0.0019309202843282,0.0133909241544703,0.0,0.0,0.0,5.68434132688507e+17,7.64990275959346e+20,1.77885005656804e+19,1.00393238533667e+16,61.1486215181677,61.1466905978834,0.0,0.0,0.0,0.0,0.0019309202843282,0.0180154416112662,0.0,3504050.00005914,0.00191807485059084
4.31537628173828e-05,3598.99994206467,3599.99999996102,313.665918247657,325836.405454801,306.450196012079,0.930523110178303,0.0,0.00193092028453471,0.0133908178106485,0.0,0.0,0.0,5.68434132806006e+17,7.6499027595885e+20,1.77885005660096e+19,1.00393238544404e+16,61.1486215192995,61.146690599015,0.0,0.0,0.0,0.0,0.00193092028453471,0.0180154416112663,0.0,3504050.0001005,0.00191807485061178
