z(m), p(bar), T(K), p_O2, p_H2, p_CO2, p_CO, p_CH4, p_H2O,
3.056806064330381341e+05,8.154602974492477976e-05,6.148973456195012659e+02,4.107924031747822360e-32,3.758131393017315192e-02,7.692683694852453513e+00,3.930015855265384661e-01,4.641109201919730098e-08,3.133633377222174582e-02
3.044217040214359877e+05,8.963456688538340509e-05,6.149042102934837430e+02,4.112985830239464717e-32,4.130746589523070361e-02,8.455718231606383029e+00,4.319848385954874193e-01,6.159804642865889157e-08,3.444609084319314590e-02
3.031628016098337830e+05,9.852881076282963744e-05,6.149117556513771206e+02,4.118556671884416903e-32,4.540446337040266594e-02,9.294759047937406038e+00,4.748515563930992278e-01,8.175795785886427647e-08,3.786592682409788135e-02
3.019038991982315783e+05,1.083093455824565274e-04,6.149200494358000242e+02,4.124688710442529918e-32,4.990932999732548142e-02,1.021740798667652861e+01,5.219902133447482662e-01,1.085196178011338551e-07,4.162691970743325615e-02
3.006449967866294319e+05,1.190648455256238376e-04,6.149291661506067612e+02,4.131439619909365434e-32,5.486279210515512123e-02,1.123203003934213484e+01,5.738282961740379662e-01,1.440451014494834461e-07,4.576328089595421006e-02
2.993860943750272272e+05,1.308928894305167790e-04,6.149391877365570735e+02,4.138873213214530238e-32,6.030964856316523015e-02,1.234783019467637644e+01,6.308362350852413369e-01,1.912041567754128237e-07,5.031267352273907645e-02
2.981271919634250225e+05,1.439008576589286058e-04,6.149502043143633045e+02,4.147060137100042741e-32,6.629917729515794056e-02,1.357493803931170007e+01,6.935317320251848106e-01,2.538054810929196596e-07,5.531656345533714214e-02
2.968682895518228761e+05,1.582069194324354968e-04,6.149623150017737316e+02,4.156078653890117979e-32,7.288558200880440596e-02,1.492450089179916795e+01,7.624845261374629812e-01,3.369033645066146206e-07,6.082060639474955871e-02
2.956093871402206714e+05,1.739411197505611047e-04,6.149756288119899637e+02,4.166015522645334475e-32,8.012848301703733023e-02,1.640878632943667625e+01,8.383216405531875859e-01,4.472041420346655358e-07,6.687507484506266531e-02
2.943504847286184668e+05,1.912465759143267040e-04,6.149902656414149078e+02,4.176966994274591177e-32,8.809345637729890099e-02,1.804129505322279314e+01,9.217331590927895224e-01,5.936047621580541617e-07,7.353532913502557056e-02
2.930915823170163203e+05,2.102807946784935548e-04,6.150063573554930372e+02,4.189039937688908425e-32,9.685262594817155291e-02,1.983688513055254532e+01,1.013478586318850683e+00,7.879061469190531559e-07,8.086233712364231108e-02
2.918326799054141156e+05,2.312171221530793781e-04,6.150240489822278960e+02,4.202353117083414317e-32,1.064853133619759473e-01,2.181190875874348123e+01,1.114393849721736274e+00,1.045757668329947893e-06,8.892324772307619307e-02
2.905737774938119110e+05,2.542463397783059327e-04,6.150435000238679777e+02,4.217038644029784009e-32,1.170787513359525522e-01,2.398436280597696779e+01,1.225399008680935653e+00,1.387907015337090330e-06,9.779202392972140279e-02
2.893148750822097645e+05,2.795784210166232017e-04,6.150648858982224283e+02,4.233243632417143662e-32,1.287288661924697042e-01,2.637405451066903339e+01,1.347506741272642472e+00,1.841853297597052548e-06,1.075501416748790573e-01
2.880559726706075598e+05,3.074444648511934870e-04,6.150883995221283840e+02,4.251132089528073779e-32,1.415411359284644566e-01,2.900278385662348057e+01,1.481831687038001499e+00,2.444032141166332111e-06,1.182873614972650977e-01
2.867970702590053552e+05,3.380988237632818723e-04,6.151142530507320316e+02,4.270887082930656068e-32,1.556315306626013806e-01,3.189454429061555274e+01,1.629600731539067482e+00,3.242701991405439535e-06,1.301025808089689706e-01
2.855381678474032087e+05,3.718214455931901567e-04,6.151426797874734120e+02,4.292713230635921802e-32,1.711275427906354119e-01,3.507574361242245686e+01,1.792164326968698429e+00,4.301753699874923956e-06,1.431047753832942748e-01
2.842792654358010041e+05,4.089204505832500273e-04,6.151739362809918248e+02,4.316839571490056695e-32,1.881693146898583135e-01,3.857544704594966589e+01,1.971008952302445216e+00,5.705734386565095775e-06,1.574140396489633331e-01
2.830203630241987994e+05,4.497349669702175212e-04,6.152083046265782968e+02,4.343522884434975150e-32,2.069108723149985229e-01,4.242564469525581927e+01,2.167770826549519469e+00,7.566466191728008053e-06,1.731627364347340658e-01
2.817614606125966529e+05,4.946382507521239697e-04,6.152460949913223658e+02,4.373051539660430831e-32,2.275214735320621740e-01,4.666154580228377569e+01,2.384250999635006085e+00,1.003175676530843943e-05,1.904967680046065759e-01
2.805025582009944483e+05,5.440411177157665956e-04,6.152876483837006845e+02,4.405749982435515311e-32,2.501870804775726542e-01,5.132190245532310513e+01,2.622431957399019797e+00,1.329684861271776646e-05,2.095769815285676296e-01
2.792436557893923018e+05,5.983957184906252237e-04,6.153333396900634398e+02,4.441983972505101574e-32,2.751119656611710207e-01,5.644936565014834429e+01,2.884495890179805233e+00,1.761944800475505056e-05,2.305807236251833647e-01
2.779847533777900971e+05,6.581996903084310138e-04,6.153835810022607120e+02,4.482166729454353084e-32,3.025204618402532186e-01,6.209087688080457212e+01,3.172844788538034866e+00,2.333942253586066828e-05,2.537035602378824306e-01
2.767258509661878925e+05,7.240007223103857997e-04,6.154388252625278710e+02,4.526766168889247344e-32,3.326588659226969447e-01,6.829809873566634337e+01,3.490122544932396043e+00,3.090457360972506781e-05,2.791611799435767538e-01
2.754669485545857460e+05,7.964015746716384759e-04,6.154995702536864428e+02,4.576313457657088154e-32,3.657975072087393809e-01,7.512788829822272874e+01,3.839239256614982665e+00,4.090429304290863746e-05,3.071915008243591427e-01
2.742080461429835414e+05,8.760655955198599692e-04,6.155663629647131074e+02,4.631413171034817709e-32,4.022329901424835374e-01,8.264281750235473112e+01,4.223397942763440049e+00,5.411342161018140013e-05,3.380570033037121891e-01
2.729491437313813367e+05,9.637227836257589815e-04,6.156398043637514093e+02,4.692755404339455517e-32,4.422906213309129586e-01,9.091174497018789680e+01,4.646123907915970186e+00,7.154926482691005096e-05,3.720473138762747101e-01
2.716902413197791902e+05,1.060176449150626110e-03,6.157205546126594982e+02,4.761130280021178037e-32,4.863270298406163206e-01,1.000104442680427752e+02,5.111297004185184178e+00,9.454551346291817653e-05,4.094820674804661720e-01
2.704313389081769856e+05,1.166310529359812541e-03,6.158093387591658256e+02,4.837445404964116916e-32,5.347329886024625445e-01,1.100222939536675710e+02,5.623187066515387578e+00,1.248477908982670770e-04,4.507140794049045995e-01
2.691249453929943847e+05,1.287725737732727319e-03,6.159108195562881747e+02,4.926156322736043913e-32,5.900434972427008873e-01,1.214756134076461080e+02,6.208816622446172495e+00,1.664661169852776814e-04,4.979337798207467691e-01
2.678185518778118421e+05,1.421811604315468582e-03,6.160227881936008316e+02,5.025902399566426643e-32,6.510448841718926571e-01,1.341241435781246594e+02,6.855606252979470128e+00,2.217545429057849490e-04,5.501439617278748306e-01
2.665121583626292413e+05,1.569890904110817246e-03,6.161463223234176212e+02,5.138268840931995375e-32,7.183124882755111962e-01,1.480926562110889222e+02,7.569948099439170797e+00,2.951032059113334045e-04,6.078785090721585682e-01
2.652057648474466987e+05,1.733423960387538588e-03,6.162826084351779627e+02,5.265116165988296116e-32,7.924770932365490239e-01,1.635188974288482768e+02,8.358899844549391389e+00,3.922638039683328339e-04,6.717294083156778450e-01
2.638993713322640979e+05,1.914022761749168550e-03,6.164329523814218419e+02,5.408638594214761667e-32,8.742295964115497364e-01,1.805549195805794511e+02,9.230253030370642264e+00,5.207488309066550265e-04,7.423532187242564140e-01
2.625929778170815553e+05,2.113466480867816962e-03,6.165987908147359349e+02,5.571437205581356164e-32,9.643259093187649400e-01,1.993685454231961387e+02,1.019260813220564366e+01,6.903370043011000179e-04,8.204782850569953823e-01
2.612865843018989835e+05,2.333718523106541841e-03,6.167817035901950931e+02,5.756612206588135776e-32,1.063592062318544196e+00,2.201449767549001422e+02,1.125545700285237949e+01,9.137080193214035815e-04,9.069127825639108353e-01
