z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar)
0.0,474.1623,1916.08,371.2162,101.9461,NaN,NaN,NaN,NaN
1543.7760179957113,463.7149454560094,1909.3405165726467,363.03708653215807,99.69989221191327,NaN,NaN,NaN,NaN
3082.2457516608674,453.4977804841737,1902.6171910780079,354.9988271942703,97.54215207752237,NaN,NaN,NaN,NaN
4615.431553265671,443.5057344016533,1895.9127272546816,347.1392158141739,95.43043146433946,NaN,NaN,NaN,NaN
6143.358723871304,433.7338436735089,1889.227095463238,339.45440924884133,93.36362086373931,NaN,NaN,NaN,NaN
7666.050622042924,424.177264254215,1882.5602612718985,331.9404949613812,91.34079781559642,NaN,NaN,NaN,NaN
9183.532735864543,414.83124332565234,1875.9121791532843,324.5936364529863,89.36105490156014,NaN,NaN,NaN,NaN
10695.828085259354,405.6911459921462,1869.2828122996486,317.4100945140296,87.42350513611703,NaN,NaN,NaN,NaN
12202.960061470738,396.7524350792886,1862.67212047287,310.3862113168651,85.52727771432237,NaN,NaN,NaN,NaN
13704.950329959143,388.0106814325922,1856.0800690553622,303.51841821702976,83.67152048499219,NaN,NaN,NaN,NaN
15201.82441674856,379.4615293332892,1849.506605035131,296.8032085531775,81.8553926382966,NaN,NaN,NaN,NaN
16693.60333625543,371.1007431865619,1842.9516930728794,290.23717388802805,80.07807505155863,NaN,NaN,NaN,NaN
18180.309186815583,362.92417267063655,1836.4152914622425,283.8169767261441,78.33876279409148,NaN,NaN,NaN,NaN
19661.96375756696,354.92775890898747,1829.8973581502473,277.539355071632,76.63666672601903,NaN,NaN,NaN,NaN
21138.588533905153,347.10753245549404,1823.3978507485356,271.4011207175028,74.97101319702672,NaN,NaN,NaN,NaN
22610.203337097395,339.45961836762535,1816.9167324442237,265.3991630566448,73.34104529631288,NaN,NaN,NaN,NaN
24076.83315833926,331.9801990612622,1810.4539425031055,259.53041991030165,71.74601495638733,NaN,NaN,NaN,NaN
25538.494506702682,324.6655828624188,1804.0094552860871,253.79193088337482,70.18519800187487,NaN,NaN,NaN,NaN
26995.206367538878,317.51214490435916,1797.5832329632128,248.18079120757147,68.65788132924014,NaN,NaN,NaN,NaN
28446.994203525468,310.51630754714853,1791.175208171736,242.69413614987468,67.16335895661534,NaN,NaN,NaN,NaN
29893.875075320884,303.6746115074089,1784.7853484380546,237.32919644290007,65.70094757069887,NaN,NaN,NaN,NaN
31335.868488898246,296.9836605446989,1778.4136092930605,232.0832551100955,64.26997450584939,NaN,NaN,NaN,NaN
32772.99368760484,290.44013324893024,1772.059946005272,226.95365642226474,62.869780547479934,NaN,NaN,NaN,NaN
34205.26965699968,284.0407813916071,1765.7243135941283,221.93780452902863,61.499719654558156,NaN,NaN,NaN,NaN
35632.715129627846,277.78242831339884,1759.4066668399298,217.03316208826686,60.15915872008678,NaN,NaN,NaN,NaN
37055.34858973377,271.6619673472304,1753.1069602938135,212.2372489274386,58.847477335187435,NaN,NaN,NaN,NaN
38473.1882779097,265.67636027612605,1746.8251482880366,207.5476407361175,57.56406755668901,NaN,NaN,NaN,NaN
39886.25219568306,259.8226358250273,1740.561184945987,202.96196778899045,56.30833367819296,NaN,NaN,NaN,NaN
41294.55811004192,254.09788818584283,1734.3150241925043,198.4779136985978,55.07969200459399,NaN,NaN,NaN,NaN
42698.120952768084,248.49928588748455,1728.0866311068405,194.09322225179793,53.87757286589846,NaN,NaN,NaN,NaN
44096.96325394899,243.02402890802165,1721.875936531613,189.80566384333423,52.70141138635783,NaN,NaN,NaN,NaN
45491.099489750515,237.66940985668845,1715.682905227827,185.61308309808413,51.55066091251004,NaN,NaN,NaN,NaN
46880.5491119428,232.43276103721263,1709.5074791843065,181.5133575661897,50.42478149436693,NaN,NaN,NaN,NaN
48265.32104403719,227.3115119018999,1703.3496452233771,177.5044424134401,49.32325252513181,NaN,NaN,NaN,NaN
49645.44203533339,222.3030820784231,1697.2093113782032,173.5842869164933,48.24554950073497,NaN,NaN,NaN,NaN
51020.91806939073,217.40502269216816,1691.0864752554273,169.75094455898326,47.19117494274653,NaN,NaN,NaN,NaN
52391.77033250868,212.61488347295202,1684.981067139139,166.00246944169734,46.15962937956556,NaN,NaN,NaN,NaN
53758.01974600385,207.9302693309259,1678.8930174488314,162.3369601657545,45.15042391584998,NaN,NaN,NaN,NaN
55119.67180703986,203.34888972133706,1672.8223230941412,158.7525984099926,44.163090915104604,NaN,NaN,NaN,NaN
56476.75210990961,198.8684362883813,1666.768892210982,155.24755341955316,43.19715741571404,NaN,NaN,NaN,NaN
57829.265846369686,194.48671831180135,1660.7327212891712,151.82008749739285,42.25217479505072,NaN,NaN,NaN,NaN
59177.23817661516,190.2015280365137,1654.713718571992,148.46845102809374,41.32768936373581,NaN,NaN,NaN,NaN
60520.674001551575,186.01077021629328,1648.7118801740417,145.19098334526717,40.42327076336369,NaN,NaN,NaN,NaN
61859.59806251189,181.9123333124851,1642.7271144832973,141.9860123308683,39.53848384177741,NaN,NaN,NaN,NaN
63194.014983660316,177.90421339203098,1636.7594172786598,138.85195089000356,38.67291580990378,NaN,NaN,NaN,NaN
64523.949102236526,173.9843909394868,1630.8086971292962,135.78720092629547,37.82614934226558,NaN,NaN,NaN,NaN
65849.40477932965,170.1509493554319,1624.8749495170819,132.79024561536085,36.99778854716843,NaN,NaN,NaN,NaN
67170.40105887668,166.40197094821147,1618.9581047786592,129.85956834353706,36.18743624262016,NaN,NaN,NaN,NaN
68486.95676231854,162.73558121278086,1613.0580934865459,126.99368708930521,35.394703757609676,NaN,NaN,NaN,NaN
69799.07588079861,159.14998746579076,1607.1749107502537,124.19118459113918,34.61921931709425,NaN,NaN,NaN,NaN
71106.7818029291,155.64338308416362,1601.3084657443671,121.45063362364021,33.86060720879629,NaN,NaN,NaN,NaN
72410.07828903933,152.21405351168815,1595.4587533704425,118.77067956923997,33.11851099045243,NaN,NaN,NaN,NaN
73708.98837174974,148.86027085993558,1589.6256831032197,116.14995826100981,32.39257047368813,NaN,NaN,NaN,NaN
75003.51559272973,145.5803952949683,1583.809249673833,113.58717494068499,31.682443934833866,NaN,NaN,NaN,NaN
76293.68264135151,142.37277423166051,1578.0093628882994,111.08102568215014,30.98778610169051,NaN,NaN,NaN,NaN
77579.49285236256,139.23583930186714,1572.2260173407244,108.63027291085045,30.30826939393748,NaN,NaN,NaN,NaN
78860.9685841977,136.16800994196544,1566.459123198435,106.23367025187704,29.643562869110347,NaN,NaN,NaN,NaN
80138.11297600913,133.16778613504263,1560.708674950491,103.89003476047819,28.993352535030304,NaN,NaN,NaN,NaN
81410.94334260632,130.23366700935534,1554.9746040392713,101.59818347792418,28.357323566833838,NaN,NaN,NaN,NaN
82679.47681184817,127.36418549294231,1549.2568422257013,99.35696036368991,27.735167954388544,NaN,NaN,NaN,NaN
83943.71624984762,124.55793855118227,1543.5553839003317,97.16525989215845,27.126591078639283,NaN,NaN,NaN,NaN
85203.68323879711,121.81351223959382,1537.870140255773,95.02196858690024,26.53129539022716,NaN,NaN,NaN,NaN
86459.38047577816,119.12956466936876,1532.2011056495292,92.92602965256516,25.94899856504094,NaN,NaN,NaN,NaN
87710.82925185144,116.50474351730469,1526.548191729532,90.87637867548867,25.379415490244504,NaN,NaN,NaN,NaN
88958.03673437738,113.93775591898014,1520.911372318599,88.87199805428007,24.822273576662933,NaN,NaN,NaN,NaN
90201.00543235068,111.42734610507746,1515.2906416074807,86.9118995901737,24.277307852876692,NaN,NaN,NaN,NaN
91439.7654622819,108.97223048548496,1509.6858709679905,84.9950738144209,23.74424686028866,NaN,NaN,NaN,NaN
92674.31909469399,106.57120924143187,1504.0970549680103,83.12057696407214,23.222837030358036,NaN,NaN,NaN,NaN
93904.67775783516,104.22309049362677,1498.5241472654645,81.28747189744874,22.71282609994768,NaN,NaN,NaN,NaN
95130.84367947339,101.92672554330672,1492.967142143868,79.49485550724361,22.213970863233218,NaN,NaN,NaN,NaN
96352.84632928585,99.68094024299717,1487.4259124853281,77.7418052029053,21.726022206870493,NaN,NaN,NaN,NaN
97570.6877152776,97.48463707397589,1481.9004529954047,76.02745846344392,21.248747415853074,NaN,NaN,NaN,NaN
98784.36987722508,95.33674160560042,1476.390758091104,74.35097112991717,20.781918455298964,NaN,NaN,NaN,NaN
99993.92182478937,93.23615560388197,1470.8967018349592,72.7114807857417,20.325301798490745,NaN,NaN,NaN,NaN
101199.34539108783,91.18185250921807,1465.418279092283,71.10818117794233,19.87867927882037,NaN,NaN,NaN,NaN
102400.65136393846,89.17281255498946,1459.9554446628122,69.5402716604062,19.441833904278788,NaN,NaN,NaN,NaN
103597.84156084356,87.20805291964494,1454.5081932069631,68.00698065665823,19.014556481786776,NaN,NaN,NaN,NaN
104790.94440932527,85.28656900782886,1449.076400416905,66.507519874015,18.596632809797548,NaN,NaN,NaN,NaN
105979.96153652621,83.40742178740504,1443.660061438754,65.04115236953045,18.187862762179282,NaN,NaN,NaN,NaN
107164.9034091854,81.56967844003059,1438.2591318250234,63.60714630182953,17.788047314218392,NaN,NaN,NaN,NaN
108345.77165259997,79.77243994238675,1432.8736065558232,62.20479639724847,17.39699459830942,NaN,NaN,NaN,NaN
109522.59414538721,78.01478735384848,1427.5033630087669,60.83338206939592,17.0145081869962,NaN,NaN,NaN,NaN
110695.37233751909,76.2958617068982,1422.1483966798803,59.49222968220578,16.640404549103803,NaN,NaN,NaN,NaN
111864.10772840132,74.61482210378932,1416.8087028340158,58.18067990106616,16.274503885169374,NaN,NaN,NaN,NaN
113028.82780527025,72.97080901720483,1411.4841601444102,56.898059048108806,15.91662215105245,NaN,NaN,NaN,NaN
114189.53390270074,71.36301901542646,1406.174764409941,55.64373734648213,15.566587378738637,NaN,NaN,NaN,NaN
115346.23599502018,69.79065398323038,1400.8804726445903,54.417089347855566,15.224228578590003,NaN,NaN,NaN,NaN
116498.93543628724,68.25294472026427,1395.601280539389,53.21751230394207,14.889380915426853,NaN,NaN,NaN,NaN
117647.65921706955,66.74910498501757,1390.3370685311852,52.04439033574027,14.561875681610942,NaN,NaN,NaN,NaN
118792.40853961103,65.27839984870401,1385.0878328703336,50.89714770657784,14.241555231392045,NaN,NaN,NaN,NaN
119933.1931326279,63.84009924573152,1379.8535314749656,49.775212622365046,13.928262830688888,NaN,NaN,NaN,NaN
121070.01422858512,62.43349956001394,1374.6341605157309,48.678034039130914,13.621847389444506,NaN,NaN,NaN,NaN
122202.89834813305,61.05788158728519,1369.429602228079,47.605048888138434,13.322154288802446,NaN,NaN,NaN,NaN
123331.84658389594,59.71257306093106,1364.239853361921,46.55573080731844,13.029039041508302,NaN,NaN,NaN,NaN
124456.86009152072,58.39691585655244,1359.0649104786241,45.529564584631494,12.74236012342749,NaN,NaN,NaN,NaN
125577.96505553604,57.110237269410646,1353.9046571816348,44.52602374851225,12.461972721869598,NaN,NaN,NaN,NaN
126695.16250009055,55.85190849770554,1348.7590906232751,43.54461615240336,12.187741509036384,NaN,NaN,NaN,NaN
127808.46177919315,54.62130490056476,1343.6281704002213,42.58485300061494,11.919531959321176,NaN,NaN,NaN,NaN
128917.86396373255,53.41782446719494,1338.5118936265326,41.64626323201274,11.657214395086438,NaN,NaN,NaN,NaN
130023.39481029472,52.24085184962604,1333.4101457506154,40.72836547898948,11.400656137430673,NaN,NaN,NaN,NaN
131125.05526860245,51.08981185953342,1328.322924493335,39.83070976282382,11.149733193014267,NaN,NaN,NaN,NaN
