z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar)
0.0,188.50019,2413.522,35.05929,152.4409,NaN,NaN,NaN,NaN
1235.7221594471803,184.51704040651032,2407.0508627427334,34.318461055946756,149.2197100963389,NaN,NaN,NaN,NaN
2468.6182558494665,180.61805773446542,2400.585413132353,33.59214346416202,146.06772180486357,NaN,NaN,NaN,NaN
3698.6876443604333,176.8014639136279,2394.1258432490245,32.88121951644745,142.98229210155927,NaN,NaN,NaN,NaN
4925.9303436042965,173.06551669667093,2387.6722898274875,32.18536350054121,139.96201368315678,NaN,NaN,NaN,NaN
6150.34516566301,169.40851452448192,2381.2248950443213,31.504255602238832,137.00551380981057,NaN,NaN,NaN,NaN
7371.932992649172,165.8287858595889,2374.7837896662722,30.83758173862825,134.11144387371914,NaN,NaN,NaN,NaN
8590.693074323226,162.32469953977122,2368.3491121407906,30.18503547716654,131.27848777868945,NaN,NaN,NaN,NaN
9806.625306207528,158.89465718567996,2361.9209968149808,29.546316620555192,128.50535580314067,NaN,NaN,NaN,NaN
11019.72853250788,155.53709728662065,2355.499582709847,28.921131958788823,125.79078791211131,NaN,NaN,NaN,NaN
12230.005055415115,152.25048204668414,2349.084990083718,28.309192818819533,123.13354312348262,NaN,NaN,NaN,NaN
13437.453866338456,149.03331544584344,2342.6773555485097,27.71021841451759,120.5324141232399,NaN,NaN,NaN,NaN
14642.075160319097,145.88412998239124,2336.2768086220203,27.12393338085668,117.98621654405619,NaN,NaN,NaN,NaN
15843.869206260995,142.80148916403098,2329.883477568579,26.550068229083436,115.4937909879455,NaN,NaN,NaN,NaN
17042.836346497243,139.78398685262306,2323.4974893816025,25.98835922089619,113.05400250028067,NaN,NaN,NaN,NaN
18238.975885351545,136.8302493443907,2317.1189755800037,25.43854875060636,110.66574225677131,NaN,NaN,NaN,NaN
19432.291643572637,133.93892113400364,2310.7480431235886,24.900382694687874,108.32791605350262,NaN,NaN,NaN,NaN
20622.78084818998,131.1086915161242,2304.384832532757,24.373615350260582,106.03946582881615,NaN,NaN,NaN,NaN
21810.443035368127,128.33827187308228,2298.0294713218655,23.85800521426148,103.7993512923258,NaN,NaN,NaN,NaN
22995.28332516566,125.62638816454228,2291.6820566973192,23.353313578816092,101.60654385900517,NaN,NaN,NaN,NaN
24177.300279294126,122.97180858781975,2285.342719282677,22.859309668376802,99.46004902557866,NaN,NaN,NaN,NaN
25356.494740839258,120.37332226373441,2279.011576721408,22.375766679482624,97.35888912971292,NaN,NaN,NaN,NaN
26532.867622382822,117.82974389988766,2272.688745262186,21.902462640087034,95.30210712917575,NaN,NaN,NaN,NaN
27706.419905456507,115.33991324999786,2266.374339746118,21.43918030685436,93.28876616672896,NaN,NaN,NaN,NaN
28877.152639987773,112.9026945846537,2260.0684735937834,20.98570706365804,91.31794914517153,NaN,NaN,NaN,NaN
30045.066943732374,110.51697617325746,2253.771258793316,20.541834822288845,89.38875831130339,NaN,NaN,NaN,NaN
31210.164001698893,108.18166977691024,2247.4828058889157,20.107359925323266,87.50031484861458,NaN,NaN,NaN,NaN
32372.445065562177,105.89571015201571,2241.2032239697423,19.68208305110477,85.65175847852335,NaN,NaN,NaN,NaN
33531.91145306857,103.6580545643705,2234.9326206598016,19.265809120789907,83.84224706998151,NaN,NaN,NaN,NaN
34688.5623989197,101.4676863499999,2228.6711135218866,18.858347957616175,82.07095952213214,NaN,NaN,NaN,NaN
35842.40365331315,99.32359821837936,2222.4187843759437,18.459511181904936,80.33708226110832,NaN,NaN,NaN,NaN
36993.43457491867,97.22481627320585,2216.175747824153,18.069116670607826,78.63982867377398,NaN,NaN,NaN,NaN
38141.65887245713,95.17037937490082,2209.942094174198,17.686984723369836,76.9784224136757,NaN,NaN,NaN,NaN
39287.071786425266,93.159361757327,2203.7179576778444,17.312942260482988,75.35211569976747,NaN,NaN,NaN,NaN
40429.68353862581,91.19083111306212,2197.5033915646795,16.94681503465167,73.76015541232722,NaN,NaN,NaN,NaN
41569.48739214804,89.26390417283044,2191.2985383084956,16.588437952005524,72.20182805641878,NaN,NaN,NaN,NaN
42706.489425798456,87.37769456555517,2185.103470815987,16.23764538857726,70.67641758216209,NaN,NaN,NaN,NaN
43840.695737249574,85.53133510008824,2178.9182606036543,15.894275322006791,69.183223416472,NaN,NaN,NaN,NaN
44972.0998331602,83.72399732471487,2172.7430453368424,15.558172967804174,67.72157628252565,NaN,NaN,NaN,NaN
46100.71213273301,81.95484335795236,2166.577870942911,15.229181828965169,66.29079923654112,NaN,NaN,NaN,NaN
47226.5263015563,80.22307938978425,2160.4228718577874,14.907153630094866,64.89025095095397,NaN,NaN,NaN,NaN
48349.55283315441,78.52790257473212,2154.278091065869,14.591938454309414,63.519282752414426,NaN,NaN,NaN,NaN
49469.785549231456,76.86855229593566,2148.143659760754,14.283394261055287,62.17728009598091,NaN,NaN,NaN,NaN
50587.23501492711,75.24425927889045,2142.0196179782565,13.981377435492364,60.86362139951776,NaN,NaN,NaN,NaN
51701.895205207955,73.65429471192104,2135.9060936612514,13.685751908390015,59.577717783581775,NaN,NaN,NaN,NaN
52813.77675409271,72.09792148772688,2129.8031238960293,13.396380100739123,58.31897362710764,NaN,NaN,NaN,NaN
53922.873786923476,70.5744412698839,2123.7108333711635,13.113131662359578,57.08682464551274,NaN,NaN,NaN,NaN
55029.19289405316,69.08315326960096,2117.6292783988833,12.83587581645471,55.88070454166602,NaN,NaN,NaN,NaN
56132.74067740663,67.62337186225412,2111.5585138991178,12.564484627229803,54.70005926128963,NaN,NaN,NaN,NaN
57233.5114824153,66.194442051656,2105.4986596823187,12.298835874104492,53.54435950096429,NaN,NaN,NaN,NaN
58331.51610317454,64.79570138619151,2099.449745486436,12.038805976236572,52.413069901827996,NaN,NaN,NaN,NaN
59426.74902816122,63.42652225833096,2093.4118878787485,11.784277846828129,51.305683270297955,NaN,NaN,NaN,NaN
60519.22111061241,62.08626991686574,2087.385113679278,11.535133095323763,50.22168661092967,NaN,NaN,NaN,NaN
61608.926979087395,60.774342997667304,2081.3695362242797,11.291259552726107,49.160593916758415,NaN,NaN,NaN,NaN
62695.877543158684,59.49013329164112,2075.3651794343646,11.052543799892248,48.12191362246143,NaN,NaN,NaN,NaN
63780.06756849463,58.233064580692535,2069.3721534312135,10.818878378220845,47.105180023529364,NaN,NaN,NaN,NaN
64861.508018195105,57.00255408798272,2063.3904792584235,10.590154630408016,46.109922090343574,NaN,NaN,NaN,NaN
65940.1937920593,55.79804968996967,2057.420263843664,10.36626960965926,45.13569357351653,NaN,NaN,NaN,NaN
67016.13190711374,54.61899732420416,2051.4615471036645,10.147120027159199,44.182046637181486,NaN,NaN,NaN,NaN
68089.32938447245,53.46485491743458,2045.5143676244402,9.932604836160078,43.24854312907809,NaN,NaN,NaN,NaN
69159.78131954648,52.33510461207503,2039.5788275892141,9.722627503965725,42.334764470161346,NaN,NaN,NaN,NaN
70227.4987969974,51.22922265607754,2033.6549409718205,9.517090418451112,41.44028729773344,NaN,NaN,NaN,NaN
71292.47703892976,50.1467128460646,2027.7428068290108,9.3159010979737,40.564710521181446,NaN,NaN,NaN,NaN
72354.72717375461,49.087073330674095,2021.842436364873,9.118966026356267,39.70762846650915,NaN,NaN,NaN,NaN
73414.24848304327,48.04982483233839,2015.9539040749005,8.926195892599921,38.868653708625125,NaN,NaN,NaN,NaN
74471.03640361456,47.03450169553593,2010.0773042600501,8.737503929488424,38.047409828502516,NaN,NaN,NaN,NaN
75525.10998543494,46.04062565153113,2004.2126011490277,8.55280103868149,37.243510192034535,NaN,NaN,NaN,NaN
76576.46472427818,45.067750990665076,1998.3598862653855,8.372004179972565,36.456594493346266,NaN,NaN,NaN,NaN
77625.10402528252,44.115433937180775,1992.519206780361,8.195030684852425,35.68630397858628,NaN,NaN,NaN,NaN
