z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar)
0.0,153.99414000000004,3317.176,10.96554,142.02860000000004,NaN,NaN,NaN,NaN
1413.6083390467493,150.7706093717923,3311.6885164211762,10.73600039514986,139.05554179024307,NaN,NaN,NaN,NaN
2825.494171749487,147.61455630936078,3306.190214259272,10.511151989128463,136.14483096972597,NaN,NaN,NaN,NaN
4235.6500397238415,144.52456867332947,3300.681106811898,10.291014898611639,133.29504529617077,NaN,NaN,NaN,NaN
5644.069137485587,141.49926246810116,3295.161201491606,10.075490299176797,130.50490858381676,NaN,NaN,NaN,NaN
7050.743183014582,138.5372858057865,3289.6305126440843,9.864481604451528,127.77317430772393,NaN,NaN,NaN,NaN
8455.666183026755,135.63731029123528,3284.089047099209,9.657893915174958,125.09861759612359,NaN,NaN,NaN,NaN
9858.830179296141,132.79803943056896,3278.536820551627,9.455634617091794,122.48004298644763,NaN,NaN,NaN,NaN
11260.227867475169,130.01820250443674,3272.9738475079857,9.25761294441717,119.91627877490373,NaN,NaN,NaN,NaN
12659.850641656465,127.29655790123653,3267.400148899601,9.063740216434843,117.40618009144761,NaN,NaN,NaN,NaN
14057.693801925501,124.63188247575033,3261.815731783401,8.873929079401222,114.94861908561441,NaN,NaN,NaN,NaN
15453.748742226995,122.02298621067708,3256.22061981399,8.688094549664047,112.54249844971812,NaN,NaN,NaN,NaN
16848.008161146576,119.46870149111413,3250.614832963133,8.506153249953238,110.18674152669148,NaN,NaN,NaN,NaN
18240.464759641833,116.96788514362808,3244.9983926051327,8.328023553790011,107.88029419150068,NaN,NaN,NaN,NaN
19631.111241714447,114.5194179246233,3239.371321530485,8.153625548687414,105.62212437963349,NaN,NaN,NaN,NaN
21019.939023846822,112.1222062284722,3233.733649098548,7.982881157334081,103.41122366295025,NaN,NaN,NaN,NaN
22406.944691838013,109.77517055184516,3228.0853855530977,7.8157133159218475,101.24659661059437,NaN,NaN,NaN,NaN
23792.11708929591,107.47726710401582,3222.426573428839,7.652047512067687,99.12728072103737,NaN,NaN,NaN,NaN
25175.44765821996,105.22746939268512,3216.757246505858,7.491810473958709,97.0523294383377,NaN,NaN,NaN,NaN
26556.934275908177,103.0247621364969,3211.07741419057,7.334929736115064,95.02080653841871,NaN,NaN,NaN,NaN
27936.567103550104,100.86816374603075,3205.3871183497185,7.1813352394823005,93.03180686397803,NaN,NaN,NaN,NaN
29314.338885812274,98.75670903288368,3199.686392031553,7.0309581006133515,91.08444037667326,NaN,NaN,NaN,NaN
30690.242376013583,96.68945301276422,3193.9752697935287,6.8837308816896385,89.17783566549305,NaN,NaN,NaN,NaN
32064.270336854283,94.66547048256325,3188.2537877117506,6.739587560209526,87.3111395568845,NaN,NaN,NaN,NaN
33436.41554115024,92.68385560627817,3182.5219833899596,6.598463499212487,85.48351673314001,NaN,NaN,NaN,NaN
34806.67077257247,90.74372150960468,3176.779895968087,6.460295418132526,83.69414935876642,NaN,NaN,NaN,NaN
36175.02882639186,88.84419988301495,3171.0275661303845,6.325021364267667,81.94223671466932,NaN,NaN,NaN,NaN
37541.48251022825,86.98444059314531,3165.265036112946,6.192580684852267,80.22699483998998,NaN,NaN,NaN,NaN
38906.02464480541,85.16361130231664,3159.4923497109276,6.06291399971926,78.54765618143283,NaN,NaN,NaN,NaN
40268.64553118069,83.38090038158603,3153.709562828191,5.935963408442303,76.90347228025612,NaN,NaN,NaN,NaN
41629.34308911306,81.63550333499735,3147.9167013284577,5.8116715236989425,75.29370125131742,NaN,NaN,NaN,NaN
42988.10764619765,79.92664236365248,3142.113824246163,5.689982863573939,73.71762582779148,NaN,NaN,NaN,NaN
44344.93460589656,78.25354958108584,3136.3009710747856,5.570842656834248,72.17453788026842,NaN,NaN,NaN,NaN
45699.80929792555,76.61548544440987,3130.47822528756,5.454198154510707,70.66375541662418,NaN,NaN,NaN,NaN
47052.73472099211,75.01170462816272,3124.6455977248534,5.339996200633144,69.18459110674527,NaN,NaN,NaN,NaN
48403.69374029062,73.44150131035653,3118.8031857515925,5.22818645529926,67.73639405142039,NaN,NaN,NaN,NaN
49752.68434696043,71.90416670912572,3112.9510245963475,5.118718372406168,66.3185106170137,NaN,NaN,NaN,NaN
51099.704523061075,70.39900724289737,3107.089150945018,5.011542491522889,64.93030118582624,NaN,NaN,NaN,NaN
52444.737238021495,68.92536049282008,3101.217667176164,4.9066115743903795,63.571154878367565,NaN,NaN,NaN,NaN
53787.78551749734,67.48255594397311,3095.336591771387,4.803877810286565,62.24045334414315,NaN,NaN,NaN,NaN
55128.83240461959,66.0699586198286,3089.4460304578656,4.703295921443296,60.93761100733621,NaN,NaN,NaN,NaN
56467.88094099513,64.68692578318873,3083.546004787202,4.604820081298889,59.662035130676166,NaN,NaN,NaN,NaN
57804.91424684417,63.332848762983225,3077.636623835257,4.508406891168976,58.4131643939405,NaN,NaN,NaN,NaN
59139.93538270429,62.00711144897689,3071.717912225244,4.414012426174756,57.19043061226884,NaN,NaN,NaN,NaN
60472.92754928128,60.7091303857896,3065.7899823776065,4.321595088602634,55.993295716451456,NaN,NaN,NaN,NaN
61803.89382903412,59.438314987061624,3059.8528619849744,4.231112776218333,54.821215057149246,NaN,NaN,NaN,NaN
63132.81750655767,58.19410596848072,3053.906666803897,4.142525617423405,53.67367285317887,NaN,NaN,NaN,NaN
64459.69675566521,56.97594170036506,3047.951449305589,4.0557935765158515,52.550151157341475,NaN,NaN,NaN,NaN
65784.529748726,55.78327259755082,3041.987263423116,3.9708774774457565,51.450143129103935,NaN,NaN,NaN,NaN
67107.29990255315,54.61557376781555,3036.0142298924925,3.887739904289601,50.37316470041083,NaN,NaN,NaN,NaN
68428.0103675331,53.47231390371516,3030.0323840429373,3.8063429869143715,49.318725883871714,NaN,NaN,NaN,NaN
69746.64465287713,52.35298985797341,3024.041849907188,3.726650861674315,48.286362662920325,NaN,NaN,NaN,NaN
71063.205941395,51.25709233385839,3018.042665843942,3.648627229501827,47.27560534690695,NaN,NaN,NaN,NaN
72377.67783809124,50.18413902820188,3012.0349591598774,3.572237714602696,46.286009140190515,NaN,NaN,NaN,NaN
73690.06356119423,49.13364174313653,3006.0187712225984,3.4974475237133382,45.317123808194786,NaN,NaN,NaN,NaN
75000.34681488454,48.1051381560843,2999.9942325853267,3.4242237070842667,44.368522980098014,NaN,NaN,NaN,NaN
76308.53085579528,47.098160293970196,2993.9613876003823,3.352532914712233,43.43977507154287,NaN,NaN,NaN,NaN
77614.59949065186,46.11226498706105,2987.9203700362923,3.2823435636596225,42.530471373387655,NaN,NaN,NaN,NaN
78918.55116950412,45.14700720718318,2981.87124925976,3.2136239405049056,41.64020146061516,NaN,NaN,NaN,NaN
80220.38434863597,44.201951470084346,2975.8140960447718,3.1463430126118204,40.76856370937687,NaN,NaN,NaN,NaN
81520.08299486202,43.27668185788344,2969.7490489148254,3.0804711416071022,39.91517454088011,NaN,NaN,NaN,NaN
82817.65047379784,42.370777369359764,2963.6761595516423,3.0159783288303905,39.07964568630141,NaN,NaN,NaN,NaN
84113.07086313104,41.483839317049295,2957.595569597778,2.952836165161449,38.26160945613827,NaN,NaN,NaN,NaN
85406.34757720759,40.61546414073804,2951.5073336035257,2.8910158961003933,37.460693665171455,NaN,NaN,NaN,NaN
86697.46960792415,39.76526653572315,2945.4115740568377,2.8304900677129967,36.67654296458489,NaN,NaN,NaN,NaN
87986.42122933661,38.93287213003408,2939.3084372743706,2.7712320055729562,35.9088120877995,NaN,NaN,NaN,NaN
89273.21552615272,38.11789597891568,2933.1979375459155,2.7132142838767592,35.157146015496245,NaN,NaN,NaN,NaN
90557.83684349616,37.31997960506401,2927.080224023689,2.6564113617111755,34.42121413904536,NaN,NaN,NaN,NaN
91840.27917066864,36.53876589864217,2920.955402828689,2.600797796749562,33.700687109826035,NaN,NaN,NaN,NaN
93120.5270232353,35.77391086372144,2914.823626212799,2.54634908107096,32.99524767356566,NaN,NaN,NaN,NaN
94398.59353568127,35.02506078945022,2908.684913718149,2.49304001629392,32.304569614624675,NaN,NaN,NaN,NaN
95674.46330045474,34.29188628489438,2902.5394203268283,2.440847135901948,31.628349147489292,NaN,NaN,NaN,NaN
96948.12102254257,33.57406450747893,2896.387302587931,2.389747440539609,30.96628852532639,NaN,NaN,NaN,NaN
