z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar)
0.0,48.99755146725991,2835.298083748876,0.052276761596232166,40.72806940403935,3.3017771200686523,0.0006083858319314161,1.2053057213535195e-17,4.6994287984213
