# z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar)
1.150847046577009372e+06,1.000003878275484171e-06,1.603896799793199307e+03,1.393157470446661272e-09,0.000000000000000000e+00,0.000000000000000000e+00,4.369622451960238717e-11,0.000000000000000000e+00,9.985670245805179265e-07
1.150846817019810900e+06,1.000007756566246110e-06,1.603896799804109151e+03,1.393162873495454276e-09,0.000000000000000000e+00,0.000000000000000000e+00,4.369639398560903568e-11,0.000000000000000000e+00,9.985708972987650895e-07
1.150846357905413490e+06,1.000015513178325217e-06,1.603896799825929065e+03,1.393173679635608445e-09,0.000000000000000000e+00,0.000000000000000000e+00,4.369673291895747977e-11,0.000000000000000000e+00,9.985786427657706009e-07
1.150845898791016312e+06,1.000023269851516058e-06,1.603896799847748980e+03,1.393184485860900593e-09,0.000000000000000000e+00,0.000000000000000000e+00,4.369707185497626321e-11,0.000000000000000000e+00,9.985863882938001776e-07
1.150845439676618902e+06,1.000031026585818420e-06,1.603896799869569122e+03,1.393195292171330305e-09,0.000000000000000000e+00,0.000000000000000000e+00,4.369741079366538600e-11,0.000000000000000000e+00,9.985941338828533958e-07
1.150840848532651784e+06,1.000108597290099804e-06,1.603896800087780321e+03,1.393303359958371115e-09,0.000000000000000000e+00,0.000000000000000000e+00,4.370080032743026061e-11,0.000000000000000000e+00,9.986715931298139832e-07
1.150836257388684666e+06,1.000186174106105702e-06,1.603896800306008345e+03,1.393411436259973433e-09,0.000000000000000000e+00,0.000000000000000000e+00,4.370419012825338805e-11,0.000000000000000000e+00,9.987490584797174709e-07
1.150831666244717548e+06,1.000263757034322736e-06,1.603896800524253422e+03,1.393519521076815547e-09,0.000000000000000000e+00,0.000000000000000000e+00,4.370758019615602945e-11,0.000000000000000000e+00,9.988265299330496326e-07
1.150827075100750430e+06,1.000341346075240066e-06,1.603896800742515325e+03,1.393627614409578641e-09,0.000000000000000000e+00,0.000000000000000000e+00,4.371097053115956226e-11,0.000000000000000000e+00,9.989040074902992061e-07
1.150781163661084836e+06,1.001117572790544572e-06,1.603896802926065675e+03,1.394709016262790975e-09,0.000000000000000000e+00,0.000000000000000000e+00,4.374488857644609690e-11,0.000000000000000000e+00,9.996791188857052876e-07
