 z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar)
1.756264289174027508e+05,9.047504652310641715e-01,5.701474731937425986e+02,3.590644768608813320e-01,5.176890231361739314e-01,0.000000000000000000e+00,2.799696198904317798e-02,0.000000000000000000e+00,3.244965715589904529e-09
1.761240022806138732e+05,8.792818355388017926e-01,5.669181908097402811e+02,3.489568498982578149e-01,5.031161320101804613e-01,0.000000000000000000e+00,2.720885047674328344e-02,0.000000000000000000e+00,3.153620274664002335e-09
1.763727889622194343e+05,8.667661936571373626e-01,5.653019244346824053e+02,3.439898202281815864e-01,4.959548088955398337e-01,0.000000000000000000e+00,2.682156142468410803e-02,0.000000000000000000e+00,3.108731843681841915e-09
1.766215756438249664e+05,8.543945962099138702e-01,5.636845681294564656e+02,3.390799568613954151e-01,4.888759065426668271e-01,0.000000000000000000e+00,2.643872974149154981e-02,0.000000000000000000e+00,3.064360040509497479e-09
1.768703623254305276e+05,8.421657509454161250e-01,5.620661169968932427e+02,3.342267469474462516e-01,4.818786855382604650e-01,0.000000000000000000e+00,2.606031543920921123e-02,0.000000000000000000e+00,3.020500230374539992e-09
1.771191490070360887e+05,8.300783742850312841e-01,5.604465661065654558e+02,3.294296810779381302e-01,4.749624114316806645e-01,0.000000000000000000e+00,2.568627879826466606e-02,0.000000000000000000e+00,2.977147809611370455e-09
1.773679356886416499e+05,8.181311912814047682e-01,5.588259104944490900e+02,3.246882532699261192e-01,4.681263547110058321e-01,0.000000000000000000e+00,2.531658036617460972e-02,0.000000000000000000e+00,2.934298205511144117e-09
1.776167223702472111e+05,8.063229355756953431e-01,5.572041451625698301e+02,3.200019609489520023e-01,4.613697907785742625e-01,0.000000000000000000e+00,2.495118095622214302e-02,0.000000000000000000e+00,2.891946876168462060e-09
1.779238782363572100e+05,7.919340539207470053e-01,5.552003504384472308e+02,3.142915065611472381e-01,4.531366188994420119e-01,0.000000000000000000e+00,2.450592561981781645e-02,0.000000000000000000e+00,2.840339908888192689e-09
1.782310341024672089e+05,7.777526698195159627e-01,5.531948469800507837e+02,3.086634008467486479e-01,4.450221750121872155e-01,0.000000000000000000e+00,2.406709117110295698e-02,0.000000000000000000e+00,2.789477149512485895e-09
