# z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar)
2.284789701223471784e+05,1.000003900620425925e-06,3.250866290738425164e+02,2.870518663434605430e-07,6.992910365892912072e-07,6.557261056790276243e-13,7.085557147643579989e-09,6.574784813925042357e-09,1.406073445148714757e-70
2.284789381766034639e+05,1.000007801256129617e-06,3.250866290755535033e+02,2.870529943156549550e-07,6.992937655435453397e-07,6.557274574701560468e-13,7.085571945730325049e-09,6.574813723741299024e-09,1.406078623688664493e-70
2.284788742851160641e+05,1.000015602558092444e-06,3.250866290789755340e+02,2.870552502689368837e-07,6.992992234734395985e-07,6.557301610550332732e-13,7.085601541933176772e-09,6.574871543622123707e-09,1.406088980807919455e-70
2.284788103936286643e+05,1.000023403921166581e-06,3.250866290823976215e+02,2.870575062399638880e-07,6.993046814460999156e-07,6.557328646505505545e-13,7.085631138252283767e-09,6.574929363985581808e-09,1.406099338006449700e-70
2.284787465021412645e+05,1.000031205345352451e-06,3.250866290858197090e+02,2.870597622287383501e-07,6.993101394615265026e-07,6.557355682566380166e-13,7.085660734687868545e-09,6.574987184831229130e-09,1.406109695284371208e-70
2.284781075872616202e+05,1.000109222948465735e-06,3.250866291200422324e+02,2.870823230925791756e-07,6.993647219680240431e-07,6.557626049002244224e-13,7.085956705443516777e-09,6.575565419814231507e-09,1.406213272428572923e-70
2.284774686723819468e+05,1.000187246663291675e-06,3.250866291542674276e+02,2.871048857312418580e-07,6.994193087515400178e-07,6.557896426032596572e-13,7.086252687835832679e-09,6.576143703030788048e-09,1.406316857509415179e-70
2.284768297575023025e+05,1.000265276490309057e-06,3.250866291884952943e+02,2.871274501448662106e-07,6.994738998124110163e-07,6.558166813657813843e-13,7.086548681865341510e-09,6.576722034484611139e-09,1.406420450527535790e-70
2.284761908426226291e+05,1.000343312429998360e-06,3.250866292227258327e+02,2.871500163335927880e-07,6.995284951509724637e-07,6.558437211878460485e-13,7.086844687532221941e-09,6.577300414179715087e-09,1.406524051483531069e-70
2.284698016938302608e+05,1.001124008129574112e-06,3.250866295651786118e+02,2.873757758822013810e-07,7.000746838835693316e-07,6.561141776922641853e-13,7.089805384368210576e-09,6.583086865258004514e-09,1.407560497763253575e-70
2.284634125450378924e+05,1.001905315625103117e-06,3.250866299078990664e+02,2.876017130948288072e-07,7.006213007553078425e-07,6.563847401966005014e-13,7.092767245466264065e-09,6.588878144760179254e-09,1.408597738510675384e-70
2.284570233962455241e+05,1.002687235397653715e-06,3.250866302508874242e+02,2.878278281114708723e-07,7.011683461028889930e-07,6.566554087429622461e-13,7.095730271286845731e-09,6.594674256598497550e-09,1.409635774343077606e-70
2.284506342474531557e+05,1.003469767928678797e-06,3.250866305941439123e+02,2.880541210722332313e-07,7.017158202632821828e-07,6.569261833734765608e-13,7.098694462290820907e-09,6.600475204688453570e-09,1.410674605878315949e-70
2.283867427595322952e+05,1.011328901152869834e-06,3.250866340415018954e+02,2.903268685110322360e-07,7.072142208999612830e-07,6.596397735853216030e-13,7.128400558987575107e-09,6.658751543114994084e-09,1.421106821188796189e-70
2.283228512716114346e+05,1.019249842637274218e-06,3.250866375159042718e+02,2.926175652992947943e-07,7.127558754546307498e-07,6.623640186581305609e-13,7.158223682379811830e-09,6.717515836949770518e-09,1.431619290088504327e-70
2.282589597836905741e+05,1.027233080161897242e-06,3.250866410175639771e+02,2.949263533868964997e-07,7.183411253256607327e-07,6.650989609923252718e-13,7.188164296515805914e-09,6.776772053863150379e-09,1.442212638574131142e-70
2.281950682957697136e+05,1.035279105339277749e-06,3.250866445466955383e+02,2.972533758402538303e-07,7.239703145940101946e-07,6.678446431472973080e-13,7.218222867186897790e-09,6.836524193183552793e-09,1.452887497539470267e-70
2.281311768078488531e+05,1.043388413680386879e-06,3.250866481035152447e+02,2.995987768614530112e-07,7.296437900693440442e-07,6.706011078543305533e-13,7.248399862068349104e-09,6.896776286413943388e-09,1.463644502861881872e-70
2.279839706832646916e+05,1.062315880961770107e-06,3.250866564050157876e+02,3.050733343161809238e-07,7.428859661952290587e-07,6.769932837035902638e-13,7.318381037972484152e-09,7.037522419103677364e-09,1.488744841406085137e-70
2.278367645586805302e+05,1.081588129591286782e-06,3.250866648573580733e+02,3.106480278165097796e-07,7.563694246732732612e-07,6.834434541503659364e-13,7.388999136621712402e-09,7.180994521428212018e-09,1.514292600613507630e-70
2.277163804931558843e+05,1.097609498290513903e-06,3.250866718836577434e+02,3.152826797700840061e-07,7.675785152805995242e-07,6.887618339098423074e-13,7.447227577204478301e-09,7.300386900791892364e-09,1.535523569957328743e-70
2.275959964276312385e+05,1.113869168212989406e-06,3.250866790142056857e+02,3.199865469855522283e-07,7.789543728151498340e-07,6.941196499126169054e-13,7.505889099949324167e-09,7.421665192688200042e-09,1.557063668326478491e-70
2.274756123621065926e+05,1.130370695947978426e-06,3.250866862505539530e+02,3.247606645650262754e-07,7.904994865563001438e-07,6.995171983273589430e-13,7.564986946459498452e-09,7.544858362994644530e-09,1.578917458582298287e-70
2.273552282965819468e+05,1.147117691313048243e-06,3.250866935942776763e+02,3.296060831176692117e-07,8.022163830406735176e-07,7.049547775448553545e-13,7.624524382692006077e-09,7.669995817236106859e-09,1.601089571624098096e-70
2.272348442310573009e+05,1.164113818163777783e-06,3.250867010469755769e+02,3.345238689956893563e-07,8.141076266289082981e-07,7.104326881985904482e-13,7.684504699180078657e-09,7.797107407311971976e-09,1.623584707424363085e-70
