 z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar)
7.326938056275818963e+04,4.281824306123989032e+01,1.000059592928833240e+03,2.092473792888601380e+01,2.078126782366675229e+01,0.000000000000000000e+00,1.112236625472151408e+00,0.000000000000000000e+00,6.832149690324435460e-07
7.327113945372568560e+04,4.281561668004222554e+01,1.000048811623179517e+03,2.092345444936108834e+01,2.077999314429708377e+01,0.000000000000000000e+00,1.112168403210992418e+00,0.000000000000000000e+00,6.831730620596127881e-07
7.327289834469319612e+04,4.281299043305654806e+01,1.000038030293761267e+03,2.092217103542387235e+01,2.077871853006542580e+01,0.000000000000000000e+00,1.112100184436092487e+00,0.000000000000000000e+00,6.831311572282906439e-07
7.327465723566069209e+04,4.281036432027728011e+01,1.000027248940578033e+03,2.092088768707164448e+01,2.077744398096907119e+01,0.000000000000000000e+00,1.112031969147306842e+00,0.000000000000000000e+00,6.830892545383881749e-07
7.327641612662820262e+04,4.280773834169897185e+01,1.000016467563629590e+03,2.091960440430174373e+01,2.077616949700538029e+01,0.000000000000000000e+00,1.111963757344493597e+00,0.000000000000000000e+00,6.830473539898184543e-07
7.327729557211266365e+04,4.280642540273327512e+01,1.000011076866243116e+03,2.091896278750923344e+01,2.077553227944735781e+01,0.000000000000000000e+00,1.111929652750277331e+00,0.000000000000000000e+00,6.830264045185029874e-07
7.327817501759712468e+04,4.280511249731568313e+01,1.000005686162915140e+03,2.091832118711126398e+01,2.077489507817146475e+01,0.000000000000000000e+00,1.111895549027498653e+00,0.000000000000000000e+00,6.830054555824866145e-07
7.327905446308158571e+04,4.280379962544552086e+01,1.000000295453645549e+03,2.091767960310750141e+01,2.077425789317737070e+01,0.000000000000000000e+00,1.111861446176140245e+00,0.000000000000000000e+00,6.829845071817586419e-07
7.327993390856603219e+04,4.280248678712207067e+01,9.999949047343826578e+02,2.091703803549759400e+01,2.077362072446473462e+01,0.000000000000000000e+00,1.111827344196183454e+00,0.000000000000000000e+00,6.829635593163075287e-07
7.328081335405049322e+04,4.280117398234464332e+01,9.999895140051255567e+02,2.091639648428120779e+01,2.077298357203321189e+01,0.000000000000000000e+00,1.111793243087610072e+00,0.000000000000000000e+00,6.829426119861222635e-07
7.328169279953495425e+04,4.279986121111253539e+01,9.999841232699247939e+02,2.091575494945799818e+01,2.077234643588246854e+01,0.000000000000000000e+00,1.111759142850402116e+00,0.000000000000000000e+00,6.829216651911917290e-07
7.328609002695442177e+04,4.279329785810764974e+01,9.999571695047646926e+02,2.091254752122780047e+01,2.076916099932869031e+01,0.000000000000000000e+00,1.111588654734215309e+00,0.000000000000000000e+00,6.828169392449736638e-07
7.329708309550379636e+04,4.277689314396665310e+01,9.998897844417258511e+02,2.090453074333928285e+01,2.076119918833968825e+01,0.000000000000000000e+00,1.111162529732497628e+00,0.000000000000000000e+00,6.825551829125664949e-07
7.330807616405317094e+04,4.276049366926714868e+01,9.998223984498251866e+02,2.089651652590005426e+01,2.075323992024430453e+01,0.000000000000000000e+00,1.110736540829281749e+00,0.000000000000000000e+00,6.822935101815545019e-07
