 z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar)
0.000000000000000000e+00,2.136712188566000066e+02,2.292640076851019330e+03,4.464980496334898419e+01,1.591353943865468636e+02,9.375936061278297373e+00,4.749050860877167546e-01,1.807643387837913588e-10,3.517835915733098784e-02
4.098280428763689542e+02,2.119697851837127018e+02,2.290744988697619192e+03,4.429396652378267163e+01,1.578701210644074422e+02,9.299804960877972704e+00,4.715363111297843912e-01,1.786404047852088902e-10,3.435632333617751749e-02
1.071884815681084547e+03,2.092532736493971868e+02,2.287594478167653051e+03,4.372582118220785219e+01,1.558500407471916844e+02,9.178208673341458734e+00,4.661740105063341688e-01,1.753801507278650322e-10,3.302903597449576012e-02
1.733941588485800139e+03,2.065683875652847519e+02,2.284353128251977978e+03,4.316427648349748836e+01,1.538535036920020787e+02,9.058005573988287651e+00,4.608886600463422134e-01,1.722847965291947693e-10,3.171315557828158910e-02
2.395998361290515732e+03,2.039146884450347272e+02,2.281019158490820246e+03,4.260924009690860714e+01,1.518801786314930098e+02,8.939179677250475464e+00,4.556796015703528657e-01,1.693506570673527936e-10,3.041043764289832682e-02
3.058055134095231097e+03,2.012917435191206152e+02,2.277590755232982247e+03,4.206062088495526297e+01,1.499297386279745581e+02,8.821715195307744395e+00,4.505461960099765850e-01,1.665743563156567815e-10,2.912261470648081635e-02
3.720111906899946462e+03,1.986991256418720013e+02,2.274066069460465314e+03,4.151832888537509803e+01,1.480018610231317382e+02,8.705596520488308343e+00,4.454878232641876212e-01,1.639528285321837504e-10,2.785138944870948000e-02
4.051140293302304599e+03,1.974140573781559169e+02,2.272267032567886417e+03,4.124952779387771784e+01,1.470462834471152860e+02,8.648037028256124970e+00,4.429865855738945313e-01,1.626992318862126605e-10,2.722252317023844681e-02
4.382168679704662281e+03,1.961364131975886096e+02,2.270443214444031128e+03,4.098227529286888426e+01,1.460962273871191712e+02,8.590808207571967614e+00,4.405038820890822548e-01,1.614833207401466829e-10,2.659842777801568053e-02
4.713197066107019964e+03,1.948661412467337755e+02,2.268594372946551175e+03,4.071656045943176849e+01,1.451516536916516600e+02,8.533908150264423398e+00,4.380396405882176492e-01,1.603048004722072811e-10,2.597930463740715998e-02
5.044225452509377646e+03,1.936031900058842723e+02,2.266720263254039764e+03,4.045237244063510929e+01,1.442125234670037059e+02,8.477334956105002206e+00,4.355937900213890379e-01,1.591633965718610206e-10,2.536535195991096447e-02
5.375253838911735329e+03,1.923475082860645387e+02,2.264820637778484070e+03,4.018970045294419435e+01,1.432787980755974218e+02,8.421086732261111152e+00,4.331662605105534025e-01,1.580588548447519893e-10,2.475676459320921147e-02
5.706282225314093012e+03,1.910990452259105155e+02,2.262895246070789199e+03,3.992853378160434374e+01,1.423504391342423787e+02,8.365161592743453056e+00,4.307569833511636914e-01,1.569909416483297524e-10,2.415373381219442991e-02
6.126874242491231598e+03,1.895231288527986351e+02,2.260411351792381538e+03,3.959885999023879322e+01,1.411785826134627087e+02,8.294568323696971390e+00,4.277220698011316991e-01,1.556865941181397631e-10,2.339585544334791406e-02
6.547466259668370185e+03,1.879586812942847303e+02,2.257884926170985636e+03,3.927157741062707430e+01,1.400152501394761089e+02,8.224489742366985823e+00,4.247163768376849835e-01,1.544406478786938318e-10,2.264762482244355585e-02
6.767261890012278855e+03,1.871456510047136987e+02,2.256547551313016811e+03,3.910148813671974466e+01,1.394106739561853203e+02,8.188071117845222346e+00,4.231572234915842445e-01,1.538126547990376829e-10,2.226057031798340038e-02
6.987057520356187524e+03,1.863357104370092543e+02,2.255198337979849839e+03,3.893204296773603090e+01,1.388083937111399564e+02,8.151791461712882381e+00,4.216059952996037974e-01,1.532004784186029460e-10,2.187630096755182121e-02
7.206853150700096194e+03,1.855288451722725824e+02,2.253837208205684874e+03,3.876323886592232526e+01,1.382083985360906411e+02,8.115650229607481947e+00,4.200626738956289019e-01,1.526040819824862722e-10,2.149486660386970560e-02
7.426648781044005773e+03,1.847250408519284690e+02,2.252464083349686007e+03,3.859507280622669612e+01,1.376106776103660536e+02,8.079646877896188073e+00,4.185272411478856425e-01,1.520234331182669429e-10,2.111631613960147924e-02
7.646444411387914442e+03,1.839242831765119490e+02,2.251078884091338296e+03,3.842754177604980725e+01,1.370152201600267574e+02,8.043780863581366347e+00,4.169996791562476379e-01,1.514585038823427106e-10,2.074069754633410187e-02
7.680648052661628753e+03,1.837999457664921010e+02,2.250862234556928797e+03,3.840152823012799388e+01,1.369227604869746813e+02,8.038211863996957973e+00,4.167626731566982934e-01,1.513720039183422646e-10,2.068251208438511360e-02
7.714851693935343064e+03,1.836756817362619074e+02,2.250645290386155921e+03,3.837552997827880574e+01,1.368303553266036943e+02,8.032646175028615332e+00,4.165258572630175515e-01,1.512858839696627930e-10,2.062439893646592082e-02
7.749055335209057375e+03,1.835514910323233835e+02,2.250428051275462167e+03,3.834954700923129423e+01,1.367380046386205663e+02,8.027083794633961489e+00,4.162892314093260548e-01,1.512001439605723435e-10,2.056635827698747795e-02
7.783258976482771686e+03,1.834273736012135032e+02,2.250210516920860300e+03,3.832357931172196430e+01,1.366457083827598638e+02,8.021524720770964123e+00,4.160527955298545799e-01,1.511147838180166507e-10,2.050839027977482618e-02
7.786679340609576684e+03,1.834149658860508794e+02,2.250188747235268238e+03,3.832098338147221028e+01,1.366364817493912369e+02,8.020968995165191018e+00,4.160291623879534550e-01,1.511062686936784436e-10,2.050259748315382685e-02
7.790099704736382591e+03,1.834025589030287904e+02,2.250166974593888426e+03,3.831838760381401698e+01,1.366272556599010954e+02,8.020413302602404926e+00,4.160055311450820414e-01,1.510977573672424376e-10,2.049680541506035056e-02
7.793520068863188499e+03,1.833901526520938319e+02,2.250145198996416639e+03,3.831579197873612941e+01,1.366180301142493647e+02,8.019857643080371190e+00,4.159819018011671754e-01,1.510892498386291716e-10,2.049101407566782801e-02
7.796940432989993496e+03,1.833777471331928552e+02,2.250123420442549104e+03,3.831319650622735651e+01,1.366088051123959985e+02,8.019302016597137595e+00,4.159582743561347495e-01,1.510807461077608131e-10,2.048522346515040810e-02
7.797282469402250172e+03,1.833765066215625268e+02,2.250121242424548655e+03,3.831293696736732812e+01,1.366078826421179997e+02,8.019246455765848935e+00,4.159559117160732677e-01,1.510798959435536617e-10,2.048464444419280037e-02
7.797624505814505937e+03,1.833752661172519538e+02,2.250119064376980987e+03,3.831267743003287762e+01,1.366069601772775854e+02,8.019190895264880936e+00,4.159535490949919367e-01,1.510790458173151086e-10,2.048406543052685297e-02
7.797966542226762613e+03,1.833740256202610510e+02,2.250116886299845646e+03,3.831241789422398369e+01,1.366060377178745853e+02,8.019135335094352612e+00,4.159511864928989722e-01,1.510781957290529860e-10,2.048348642415135853e-02
7.798137560432890496e+03,1.833734053745105257e+02,2.250115797250190099e+03,3.831228812689161600e+01,1.366055764902121439e+02,8.019107555133013321e+00,4.159500051989731273e-01,1.510777706991628859e-10,2.048319692369787726e-02
7.798308578639018378e+03,1.833727851305898753e+02,2.250114708193142178e+03,3.831215835994063212e+01,1.366051152639089992e+02,8.019079775254263964e+00,4.159488239098036999e-01,1.510773456787790814e-10,2.048290742506606033e-02
7.798479596845146261e+03,1.833721648884991282e+02,2.250113619129554081e+03,3.831202859337115285e+01,1.366046540389645543e+02,8.019051995458642779e+00,4.159476426251990100e-01,1.510769206670167479e-10,2.048261792848390939e-02
7.798907142360466423e+03,1.833706142912779740e+02,2.250110896463475456e+03,3.831170417861967792e+01,1.366035009825270095e+02,8.018982546349112894e+00,4.159446894293921115e-01,1.510758581537149830e-10,2.048189420169403349e-02
7.799334687875786585e+03,1.833690637054935735e+02,2.250108173797399559e+03,3.831137976625850428e+01,1.366023479345425073e+02,8.018913097788997746e+00,4.159417362539817864e-01,1.510747956531730995e-10,2.048117049854759203e-02
7.799762233391106747e+03,1.833675131311458415e+02,2.250105451131326390e+03,3.831105535628759640e+01,1.366011948950108206e+02,8.018843649778341742e+00,4.159387830989616508e-01,1.510737331653911490e-10,2.048044681904362049e-02
7.800831097180822326e+03,1.833636367453114246e+02,2.250098644466156657e+03,3.831024434181784244e+01,1.365983123331631646e+02,8.018670032155048588e+00,4.159314003005986637e-01,1.510710770017221864e-10,2.047863772371879068e-02
7.801899960970537904e+03,1.833597604309546512e+02,2.250091837801005113e+03,3.830943334228711450e+01,1.365954298241450999e+02,8.018496417965566891e+00,4.159240176296757907e-01,1.510684209177849562e-10,2.047682877614697555e-02
7.802968824760252573e+03,1.833558841880743557e+02,2.250085031135871759e+03,3.830862235769517099e+01,1.365925473679560866e+02,8.018322807209536052e+00,4.159166350861777661e-01,1.510657649135587014e-10,2.047501997631836698e-02
7.810005127072742653e+03,1.833303687666891619e+02,2.250040223038162821e+03,3.830328404022286293e+01,1.365735735529115971e+02,8.017180017846371243e+00,4.158680391760801731e-01,1.510482824967212743e-10,2.046311638122108936e-02
7.817041429385233641e+03,1.833048564424059634e+02,2.249995414941236504e+03,3.829794637005485924e+01,1.365546020269723613e+02,8.016037377255415208e+00,4.158194487873031475e-01,1.510308035334837762e-10,2.045121918502422476e-02
7.852222940944856418e+03,1.831773412663707461e+02,2.249771374468205977e+03,3.827126772647297770e+01,1.364597787258476274e+02,8.010326405183416654e+00,4.155765796377773880e-01,1.509434604929737487e-10,2.039182907797935582e-02
7.887404452504479195e+03,1.830499034695344847e+02,2.249547334014135686e+03,3.824460525549473289e+01,1.363650126176089543e+02,8.004619149394279987e+00,4.153338484114842966e-01,1.508562036702448778e-10,2.033259847421735669e-02
8.063312010301178816e+03,1.824138737643346531e+02,2.248427132010441255e+03,3.811153519811101376e+01,1.358920389570075713e+02,7.976138526746265001e+00,4.141222579405915982e-01,1.504212092767310275e-10,2.003882437879739298e-02
8.239219568097878437e+03,1.817797725053304134e+02,2.247306930404652576e+03,3.797886820727184443e+01,1.354204907813871728e+02,7.947750434907342232e+00,4.129141019135026403e-01,1.499883551737563228e-10,1.974897970059188990e-02
9.118757357084203250e+03,1.786380176933012649e+02,2.241705926118333537e+03,3.732154298715808949e+01,1.330840061558162404e+02,7.807187067284969473e+00,4.069244447754429284e-01,1.478557543357933608e-10,1.835703811867065230e-02
