# z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar)
1.558043529800349148e+06,1.000003860868709348e-06,1.356057742799848484e+03,9.998712186344500614e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.326422342593778136e-10
1.558043148392928997e+06,1.000007721752696463e-06,1.356057742810048012e+03,9.998750790063227505e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.326427463736788827e-10
1.558042385578087298e+06,1.000015443551226136e-06,1.356057742830447296e+03,9.998827997806197602e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.326437706063339214e-10
1.558041622763245599e+06,1.000023165410867331e-06,1.356057742850846807e+03,9.998905206160202444e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.326447948470949165e-10
1.558040859948403900e+06,1.000030887331620258e-06,1.356057742871246319e+03,9.998982415125242031e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.326458190959618681e-10
1.558033231799988542e+06,1.000108109900408566e-06,1.356057743075251210e+03,9.999754538383781314e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.326560620304745734e-10
1.558025603651573183e+06,1.000185338580929858e-06,1.356057743279271790e+03,1.000052672275154222e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.326663057756580642e-10
1.558017975503157824e+06,1.000262573373677321e-06,1.356057743483308059e+03,1.000129896823345660e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.326765503315777652e-10
1.558010347354742466e+06,1.000339814279146679e-06,1.356057743687360244e+03,1.000207127483448384e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.326867956982994116e-10
1.557934065870594233e+06,1.001112559642559578e-06,1.356057745728747932e+03,1.000979770348585524e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.327892939740836889e-10
1.557857784386446001e+06,1.001885916823359477e-06,1.356057747771712457e+03,1.001753024949957130e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.328918734023798197e-10
