 z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar)
1.392609726420509396e+05,4.018731149095698396e-01,6.899832907039744896e+02,7.831458358865411471e-04,4.002990440807753791e-01,7.751958576527283578e-04,1.572911005871678358e-05,2.519644572476807287e-11,5.003768669387116911e-29
1.393040560184915084e+05,4.006280449379042152e-01,6.896226535413085230e+02,7.806672534032692594e-04,3.990589031110224338e-01,7.727419043153427357e-04,1.573264343813695354e-05,2.572501188179768135e-11,4.752334108385280877e-29
1.393471393949320482e+05,3.993862008802253061e-01,6.892623753168923031e+02,7.781951069267506287e-04,3.978219752703722190e-01,7.702943231472841401e-04,1.573615351453306233e-05,2.626455027012228613e-11,4.513523877133525903e-29
1.393902227713725879e+05,3.981475766439597774e-01,6.889024566155900402e+02,7.757293845542406231e-04,3.965882544901457862e-01,7.678531023655440829e-04,1.573964007890921358e-05,2.681528354037306246e-11,4.286705317475719291e-29
1.394333061478131276e+05,3.969121661423141156e-01,6.885428980217626531e+02,7.732700743949441451e-04,3.953577347074203052e-01,7.654182301996374782e-04,1.574310292179937379e-05,2.737743868871908668e-11,4.071277382821233739e-29
1.396487230300144583e+05,3.907831070202229529e-01,6.867505270815095173e+02,7.610692914562633806e-04,3.892529389569955312e-01,7.533386874543794359e-04,1.576005394895789211e-05,3.036780178514219975e-11,3.145981446463580837e-29
1.398641399122157600e+05,3.847334815685221621e-01,6.849672461798542145e+02,7.490270371027111856e-04,3.832272620162131549e-01,7.414161012784331812e-04,1.577638024744699313e-05,3.368040293936746104e-11,2.430926183592044961e-29
1.407258074410210247e+05,3.613142838186357286e-01,6.779264655488351536e+02,7.024139588588503231e-04,3.599007686370833681e-01,6.952662715079820522e-04,1.583490030452636241e-05,5.088098866418516210e-11,8.667991082854533736e-30
1.415874749698262895e+05,3.391063285527314286e-01,6.710368428024797822e+02,6.582208413141813494e-04,3.377807139647501233e-01,6.515124243261487952e-04,1.588124571501284315e-05,7.662592883909679519e-11,3.094938071860430367e-30
1.424491424986315542e+05,3.180628448733082703e-01,6.643028122049438480e+02,6.163564949446062200e-04,3.168205103529261324e-01,6.100642873952287146e-04,1.591362310500131697e-05,1.149372823040279213e-10,1.108146002225418649e-30
