# z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar)
3.019227466426758328e+05,1.534659118939939171e-01,1.166828935429483408e+03,4.177788535322581390e-03,1.400740474597131080e-01,1.135663052661887235e-08,2.713947230200595421e-10,4.212441895384700367e-38,9.214064270933016582e-03
3.002380998564008041e+05,1.639279830810981831e-01,1.175819871323571533e+03,4.462596459442705332e-03,1.496231653675841045e-01,1.465821167962915138e-08,3.412739907720197543e-10,8.462583342789628067e-38,9.842206254585726677e-03
2.985534530701257754e+05,1.750195823896052438e-01,1.185127164905940845e+03,4.764541938122765843e-03,1.597468755645687077e-01,1.899539894235457769e-08,4.306788753130217999e-10,1.720093541853633745e-37,1.050814546083596833e-02
2.968688062838507467e+05,1.867705003518783380e-01,1.194749390604157725e+03,5.084435946025705685e-03,1.704723684857454014e-01,2.470656923306399972e-08,5.452945927415119459e-10,3.534202919745733282e-37,1.121367066824345386e-02
2.951841594975757762e+05,1.992113311151249566e-01,1.204684417318590476e+03,5.423111331204887725e-03,1.818275678787619198e-01,3.225089199549049657e-08,6.924848589708805182e-10,7.335507097530362048e-37,1.196061896178141244e-02
2.934995127113007475e+05,2.123734659318927964e-01,1.214929440405370997e+03,5.781422637311975365e-03,1.938411248528666142e-01,4.221469964975679454e-08,8.817829679081417337e-10,1.535778638104416020e-36,1.275087534523181888e-02
2.918148659250257188e+05,2.262890867778917237e-01,1.225481019124595605e+03,6.160245927959820053e-03,2.065424119189019914e-01,5.540381754502325948e-08,1.125522086953803233e-09,3.240981140874178395e-36,1.358637240169057077e-02
2.901302191387506900e+05,2.409911602285061683e-01,1.236335118702009822e+03,6.560478618687739724e-03,2.199615173443995320e-01,7.288160485219891838e-08,1.439642074444282739e-09,6.887276905825572226e-36,1.446908994417236971e-02
2.884455723524757195e+05,2.565134317184860069e-01,1.247487156116412052e+03,6.983039318398645903e-03,2.341292397798530323e-01,9.606086977097945072e-08,1.844719272793613581e-09,1.472362467331786363e-35,1.540105471464587802e-02
2.867609255662006908e+05,2.728904202729771078e-01,1.258932048694664218e+03,7.428867683066109340e-03,2.490770832854347083e-01,1.268161351375228686e-07,2.367276846235558053e-09,3.163394892778605252e-35,1.638434012106428778e-02
2.863397638696326176e+05,2.771223354211286294e-01,1.261838391333785921e+03,7.544072455977512449e-03,2.529396967562609344e-01,1.359637965905038710e-07,2.520077269366838204e-09,3.832463800276853526e-35,1.663842772501637410e-02
2.862555315303184907e+05,2.779754421667291475e-01,1.262421807081825591e+03,7.567296447409744935e-03,2.537183563213525894e-01,1.378722810659056407e-07,2.551822615066414900e-09,3.982497904817532465e-35,1.668964897386320326e-02
2.862555146838502842e+05,2.779756130131880720e-01,1.262421923836432143e+03,7.567301098336097313e-03,2.537185122587277686e-01,1.378726654701926301e-07,2.551829004665833384e-09,3.982528495344900471e-35,1.668965923162977344e-02
2.862554978373820777e+05,2.779757838597370356e-01,1.262422040591067343e+03,7.567305749264902591e-03,2.537186681961851042e-01,1.378730498755665215e-07,2.551835394281557666e-09,3.982559086108748284e-35,1.668966948940175943e-02
2.862554809909138712e+05,2.779759547063760938e-01,1.262422157345730966e+03,7.567310400196154696e-03,2.537188241337245964e-01,1.378734342820265210e-07,2.551841783913493033e-09,3.982589677108871704e-35,1.668967974717921673e-02
2.862554641444456647e+05,2.779761255531051911e-01,1.262422274100423238e+03,7.567315051129865772e-03,2.537189800713464116e-01,1.378738186895753813e-07,2.551848173561735026e-09,3.982620268345625675e-35,1.668969000496203781e-02
2.862554472979774582e+05,2.779762963999243830e-01,1.262422390855144158e+03,7.567319702066025409e-03,2.537191360090504388e-01,1.378742030982120437e-07,2.551854563226282403e-09,3.982650859818930014e-35,1.668970026275027121e-02
2.862554136050409870e+05,2.779766380937428449e-01,1.262422624364642843e+03,7.567329003943247881e-03,2.537194478846227508e-01,1.378749719186450131e-07,2.551867342602339508e-09,3.982712043466541799e-35,1.668972077833752454e-02
2.862553799121045740e+05,2.779769797879215742e-01,1.262422857874255669e+03,7.567338305830279346e-03,2.537197597605239663e-01,1.378757407434248497e-07,2.551880122043551976e-09,3.982773228060019356e-35,1.668974129394640293e-02
2.862553462191681610e+05,2.779773214824606264e-01,1.262423091383982864e+03,7.567347607727116336e-03,2.537200716367539743e-01,1.378765095725595738e-07,2.551892901549832953e-09,3.982834413599442333e-35,1.668976180957698965e-02
2.862550092898111325e+05,2.779807384476657428e-01,1.262425426487537607e+03,7.567440627234912377e-03,2.537231904171397545e-01,1.378841981032282454e-07,2.552020700194065111e-09,3.983446321022574862e-35,1.668996696707211388e-02
2.862546723604540457e+05,2.779841554488984290e-01,1.262427761602516966e+03,7.567533647723470765e-03,2.537263092304085088e-01,1.378918870690627406e-07,2.552148505349665768e-09,3.984058323053625050e-35,1.669017212673074013e-02
2.862543354310970171e+05,2.779875724861589070e-01,1.262430096728920716e+03,7.567626669192794100e-03,2.537294280765605148e-01,1.378995764700935791e-07,2.552276317017059269e-09,3.984670419707568932e-35,1.669037728855267758e-02
2.862539985017399304e+05,2.779909895594474545e-01,1.262432431866749084e+03,7.567719691642897997e-03,2.537325469555961610e-01,1.379072663063403750e-07,2.552404135196490872e-09,3.985282610998769945e-35,1.669058245253781866e-02
2.862539919320679037e+05,2.779910561881732689e-01,1.262432477398930587e+03,7.567721505466244725e-03,2.537326077699008087e-01,1.379074162521996319e-07,2.552406627544952302e-09,3.985294548851739306e-35,1.669058645298336294e-02
2.862539853623958770e+05,2.779911228169126836e-01,1.262432522931116409e+03,7.567723319289964418e-03,2.537326685842178353e-01,1.379075661982283484e-07,2.552409119895941183e-09,3.985306486740903782e-35,1.669059045342953171e-02
2.862539787927238503e+05,2.779911894456658650e-01,1.262432568463306552e+03,7.567725133114064015e-03,2.537327293985475740e-01,1.379077161444178687e-07,2.552411612249344190e-09,3.985318424665913775e-35,1.669059445387646376e-02
2.862539722230518237e+05,2.779912560744327021e-01,1.262432613995501015e+03,7.567726946938528772e-03,2.537327902128896362e-01,1.379078660907732487e-07,2.552414104605258104e-09,3.985330362626959584e-35,1.669059845432434644e-02
2.862539656533797970e+05,2.779913227032132506e-01,1.262432659527699798e+03,7.567728760763370831e-03,2.537328510272442994e-01,1.379080160372944619e-07,2.552416596963652733e-09,3.985342300624007000e-35,1.669060245477292301e-02
2.862539525140358019e+05,2.779914559608016589e-01,1.262432750592099865e+03,7.567732388413795676e-03,2.537329726559784948e-01,1.379083159308036828e-07,2.552421581687258786e-09,3.985366176723221134e-35,1.669061045567183169e-02
2.862539393746917485e+05,2.779915892184449122e-01,1.262432841656501751e+03,7.567736016065715852e-03,2.537330942847628168e-01,1.379086158249250174e-07,2.552426566420049853e-09,3.985390052962794972e-35,1.669061845657399470e-02
2.862539262353476952e+05,2.779917224761429551e-01,1.262432932720902954e+03,7.567739643719123555e-03,2.537332159135970433e-01,1.379089157196530923e-07,2.552431551161861324e-09,3.985413929341731038e-35,1.669062645747949186e-02
2.862537948419072782e+05,2.779930550561368063e-01,1.262433843364868835e+03,7.567775920335252128e-03,2.537344322046901635e-01,1.379119147004381496e-07,2.552481399076667800e-09,3.985652700808213829e-35,1.669070646671502386e-02
2.862536634484668029e+05,2.779943876416098303e-01,1.262434754008752407e+03,7.567812197100538298e-03,2.537356485007842277e-01,1.379149137420835036e-07,2.552531247894498666e-09,3.985891486231496542e-35,1.669078647627973352e-02
2.862535320550263859e+05,2.779957202325620824e-01,1.262435664652553669e+03,7.567848474014983798e-03,2.537368648018793471e-01,1.379179128445912454e-07,2.552581097615390731e-09,3.986130285612598034e-35,1.669086648617349941e-02
