 z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar)
0.000000000000000000e+00,1.751946458815000085e+02,3.613626824660761486e+03,2.081823701426955964e+01,9.054905747767224966e+01,4.429227778361025969e+01,1.238696313836550322e+00,4.916405553674338981e-10,1.829637729161972004e+01
6.050131501158507490e+02,1.739662369770464920e+02,3.609694048278714945e+03,2.068511935980428973e+01,9.008419641456019633e+01,4.386508261007406873e+01,1.225894136700202752e+00,4.786629576493573560e-10,1.810594445542909625e+01
6.526833784752074280e+03,1.623869112882509569e+02,3.571246912371521375e+03,1.942625785682104222e+01,8.565523378979605695e+01,3.987034887510814229e+01,1.106833145791351170e+00,3.679532062929509341e-10,1.632823762036643700e+01
1.244865441938829827e+04,1.514433965822735502e+02,3.532868314254385496e+03,1.822717427326233519e+01,8.135680832746164981e+01,3.617199022849174384e+01,9.978272360616441405e-01,2.817657729216736048e-10,1.468959651671444533e+01
1.837047505402452225e+04,1.411089247276848653e+02,3.494557750468940412e+03,1.708590320718779765e+01,7.718854109660324525e+01,3.275406744921167501e+01,8.981725360568552086e-01,2.149268793760951293e-10,1.318224043841034820e+01
2.429229568866074624e+04,1.313575025421182829e+02,3.456314669000528738e+03,1.600051838538949056e+01,7.315007318444988016e+01,2.960109116853668709e+01,8.072029055623379801e-01,1.632959918871182621e-10,1.179861689801659352e+01
3.021411632329697022e+04,1.221638948205296913e+02,3.418138467737563587e+03,1.496913138829809498e+01,6.924104749958569016e+01,2.669802446857453759e+01,7.242886591798418650e-01,1.235719590866631113e-10,1.053140280476797130e+01
3.613593695793319057e+04,1.135036081560582062e+02,3.380028492941845798e+03,1.398989043773812746e+01,6.546109036398043202e+01,2.403028611157472838e+01,6.488352956926302095e-01,9.313300837070233292e-11,9.373505946979163284e+00
4.205775759256941819e+04,1.053528755501903902e+02,3.341984037732800516e+03,1.306097925458197473e+01,6.180979307509649345e+01,2.158375427181024619e+01,5.802822348473738456e-01,6.990516046821265314e-11,8.318066713784403987e+00
4.797957822720563854e+04,9.768864180391867080e+01,3.304004340587370280e+03,1.218061599356967228e+01,5.828669363357691680e+01,1.934477062889369492e+01,5.181015631777796671e-01,5.225441372549718868e-11,7.358459984648349383e+00
5.390139886184186616e+04,9.048854967619821821e+01,3.266088583856234436e+03,1.134705226262167166e+01,5.489125884356136709e+01,1.730014467008360413e+01,4.617967904744982865e-01,3.889873919659885814e-11,6.488297109418176944e+00
5.900373108032675373e+04,8.464048246252532692e+01,3.233470393720390348e+03,1.066506054916907509e+01,5.206761364536149728e+01,1.568459569822803168e+01,4.176386949570162765e-01,3.006349752023658297e-11,5.805573874779636157e+00
6.410606329881164129e+04,7.910742358724986900e+01,3.200898427976260791e+03,1.001545904498313355e+01,4.933782487186147847e+01,1.419603296568134709e+01,3.772151578958019558e-01,2.316352386501226914e-11,5.180891546804943459e+00
6.920839551729653613e+04,7.387627630306167248e+01,3.168372058444452250e+03,9.397186352134324849e+00,4.670136768456409015e+01,1.282686912339634056e+01,3.402606103865551956e-01,1.779248078337239478e-11,4.610592532562564294e+00
7.431072773578141641e+04,6.893430360840993387e+01,3.135890623024588876e+03,8.809197967888733771e+00,4.415764505854759392e+01,1.156978296733507428e+01,3.065243154814750737e-01,1.362529015422043470e-11,4.091153299143437394e+00
7.941305995426631125e+04,6.426912320150289304e+01,3.103453425004253404e+03,8.250466046851864022e+00,4.170598145925047362e+01,1.041772089868365292e+01,2.757698105707009351e-01,1.040276836181768825e-11,3.619184986135795867e+00
8.451539217275120609e+04,5.986870267069165408e+01,3.071059732360010457e+03,7.719979211030008948e+00,3.934561716142993504e+01,9.363898081469567813e+00,2.477743573930943632e-01,7.918984593358084284e-12,3.191433859361136882e+00
8.961772439123608638e+04,5.572135490216456333e+01,3.038708777044676481e+03,7.216742408776541495e+00,3.707570327644506136e+01,8.401799239890452853e+00,2.223284000927318316e-01,6.010894754909992214e-12,2.804781576953767175e+00
9.472005660972098121e+04,5.181573368415283198e+01,3.006399754253603987e+03,6.739776823166431008e+00,3.489529754835851350e+01,7.525179040537227415e+00,1.992350317064854326e-01,4.549870745220890005e-12,2.456245240379624217e+00
9.982238882820587605e+04,4.814082948525045680e+01,2.974131821661228969e+03,6.288119829887079071e+00,3.280336097275873897e+01,6.728062008294677376e+00,1.783094694337316044e-01,3.434803003473893597e-12,2.142977204872780206e+00
