 z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar)
0.000000000000000000e+00,1.697497640552696225e+02,1.760005352069500532e+03,1.760115289197522515e+01,1.288065662923338550e+02,2.249943046579297246e+01,8.426135956438886021e-01,2.196874577619512047e-07,5.898361996103429001e-07
9.704576555188125440e+02,1.658853425913671060e+02,1.753932213601680132e+03,1.719542649009701307e+01,1.258792624291584019e+02,2.198219268247958524e+01,8.284602521835233713e-01,2.203246860329507811e-07,5.171239022480527325e-07
2.248090082887978951e+03,1.609289435326424211e+02,1.745935533740527717e+03,1.667512309229567080e+01,1.221247142519886353e+02,2.131886792082118376e+01,8.102376119419765210e-01,2.213373620769074763e-07,4.342575787389846050e-07
3.525722510257144677e+03,1.561008756988114783e+02,1.737937569888678127e+03,1.616839310319220502e+01,1.184672772145330839e+02,2.067281970152016157e+01,7.923850930185435404e-01,2.224802025264193127e-07,3.640672928458318287e-07
4.803354937626310857e+03,1.513983118651263169e+02,1.729938274280867290e+03,1.567493607197544669e+01,1.149048133157152449e+02,2.004366598809934885e+01,7.748959608687651102e-01,2.237574375297721579e-07,3.047100742142136635e-07
6.080987364995477037e+03,1.468184766267028181e+02,1.721937598261822359e+03,1.519445707097400877e+01,1.114352237247841231e+02,1.943103176302734170e+01,7.577635881474251711e-01,2.251736379370232978e-07,2.545962861323194544e-07
6.583372048059930421e+03,1.450506355505835074e+02,1.718791220716448606e+03,1.500901681759324902e+01,1.100959162152863513e+02,1.919457888474251916e+01,7.511231700748350892e-01,2.257696403769818670e-07,2.371169142862478998e-07
7.085756731124382895e+03,1.433011852836353910e+02,1.715644619027525096e+03,1.482552101479292972e+01,1.087705261676880042e+02,1.896060114201038971e+01,7.445365119776508056e-01,2.263882044143032706e-07,2.207782186635509897e-07
7.588141414188836279e+03,1.415699635247001709e+02,1.712497790119617093e+03,1.464395241771309131e+01,1.074589308436900694e+02,1.872907660649065420e+01,7.380032242669426479e-01,2.270296558124482293e-07,2.055097593639782543e-07
8.090526097253288754e+03,1.398568091607799033e+02,1.709350730894514754e+03,1.446429390812438953e+01,1.061610084031293582e+02,1.849998351076712666e+01,7.315229198195074556e-01,2.276943301621857195e-07,1.912451904945635233e-07
8.592910780317741228e+03,1.381615622600181723e+02,1.706203438231011205e+03,1.428652849367885480e+01,1.048766378986747867e+02,1.827330024739535475e+01,7.250952139645451267e-01,2.283825731542569557e-07,1.779220377074851148e-07
9.095295463382195521e+03,1.364840640646272050e+02,1.703055908984673351e+03,1.411063930715525316e+01,1.036056992704821909e+02,1.804900536794373167e+01,7.187197244697810516e-01,2.290947408609437537e-07,1.654814869443747286e-07
9.184885709679390857e+03,1.361867685997758315e+02,1.702494585085285507e+03,1.407946884160779355e+01,1.033804549456821178e+02,1.800925617916202270e+01,7.175882407481990466e-01,2.292242831852226890e-07,1.633514199096261436e-07
9.274475955976586192e+03,1.358900316673369559e+02,1.701933253543462797e+03,1.404835741576790475e+01,1.031556333105330054e+02,1.796958214707527901e+01,7.164584033588130563e-01,2.293546001042916823e-07,1.612473495253956212e-07
9.364066202273781528e+03,1.355938523786456074e+02,1.701371914341136744e+03,1.401730493522321730e+01,1.029312336929820191e+02,1.792998315162751055e+01,7.153302101581920924e-01,2.294856937454370552e-07,1.591689763165983962e-07
