t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_solid(bar),fO2_melt(bar),thick_surf_bl(m),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),massO_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),R_trans(m),R_solid(m),viscosity(Pa.s)
0.0,3434.3434343,3500.0,1500000.0,0.0,0.0,0.0,0.0,3.1212373004854865e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.992000000000004,9.999999999999999e-18,0.0,0.0,0.0,0.0,0.0,9.999999999999999e-18,0.0,NaN,3500000.0,0.0015111691826463977
8.195638656616211e-08,3339.0771578063254,3499.99999991615,286293.24078490323,286501.19230338756,207.05311231181707,0.9751362635000443,0.0,0.047750629637928324,0.002360782025479463,0.0,7.482693633192736e+19,4.691730636680715e+20,0.0,7.782039582477851e+20,1.796041752214961e+18,9.142727832599413e+20,266.59858801047943,5.387517198951903,112.55872222951156,147.12431170019158,0.5770396846058792,1.2897338337340742e-09,0.9509971959287652,0.03465514423086021,NaN,3500000.0,0.0015111691827396573
8.717179298400879e-07,3339.0771573131638,3499.9999990776496,286293.2399068328,286501.1919053257,207.05311231181707,0.9751362632702685,0.0,0.04775062968650307,0.002360782027653842,0.0,7.482693636283777e+19,4.691730636371615e+20,0.0,7.782039582479775e+20,1.796041752022357e+18,9.142727833002929e+20,266.5985880122535,5.387517199069588,112.5587222757937,147.12431165737368,0.5770396843210909,1.2897338329498462e-09,0.9509971944057428,0.034655144233574846,NaN,3500000.0,0.0015111691836722546
8.799135684967041e-06,3339.077152385777,3499.9999906926446,286293.2311160928,286501.18792822165,207.05311231181707,0.9751362609725076,0.0,0.047750630171832294,0.002360782049418325,0.0,7.482693667167493e+19,4.6917306332832367e+20,0.0,7.782039582499011e+20,1.7960417500979548e+18,9.14272783703454e+20,266.5985880299788,5.387517200245407,112.55872273821615,147.12431122956335,0.57703968147566,1.2897338251143077e-09,0.9509971791885407,0.03465514426069776,NaN,3500000.0,0.0015111691929982293
8.807331323623657e-05,3339.077103109063,3499.99990684261,286293.1432154883,286501.148154889,207.05311231181707,0.9751362379949059,0.0,0.047750635025404026,0.0023607822670491845,0.0,7.482693976022614e+19,4.691730602397733e+20,0.0,7.78203958269136e+20,1.7960417308528443e+18,9.142727877353101e+20,266.5985882072436,5.387517212004275,112.5587273627081,147.1243069512141,0.5770396530197152,1.2897337467544522e-09,0.9509970270077186,0.03465514453194258,NaN,3500000.0,0.0015111692862579658
0.0008808150887489319,3339.0760308945705,3499.9990683435853,286293.6387169351,286500.28272647696,207.05311231181707,0.9751360082192508,0.0,0.0477507406345861,0.0023607816098006867,0.0,7.48270069641532e+19,4.691729930358473e+20,0.0,7.78203958687791e+20,1.7960413120982157e+18,9.142728754646146e+20,266.59859206435453,5.3875174678674185,112.5588279872462,147.1242138584042,0.5770390338461773,1.2897320417232462e-09,0.9509937157007806,0.034655150433971146,NaN,3500000.0,0.0015111702188545194
0.00880827009677887,3339.069620914825,3499.990683410701,286288.3650207625,286495.1090253613,207.05311231181707,0.9751337104784182,0.0,0.04775137199902903,0.002360796123983813,0.0,7.482740872748846e+19,4.691725912725114e+20,0.0,7.782039611902149e+20,1.796038808674633e+18,9.142733999338556e+20,266.5986151231415,5.387518997476805,112.55942954805462,147.12365732403464,0.5770353322761773,1.2897218486593439e-09,0.9509739200095243,0.034655185717901396,NaN,3500000.0,0.0015111795448223204
0.08808274567127228,3339.0053265588726,3499.906842364139,286236.1117295305,286443.22036899225,207.05311231181707,0.9751107289833544,0.0,0.04775770526705992,0.0023609402821286236,0.0,7.48314386060806e+19,4.6916856139391894e+20,0.0,7.782039862900781e+20,1.7960136988177172e+18,9.142786605751704e+20,266.5988464069702,5.387534339726708,112.56546348918314,147.118074993129,0.5769982055057915,1.289619615313278e-09,0.9507753781359931,0.03465553963258133,NaN,3500000.0,0.0015112728018938557
0.8808275461196899,3338.361654595172,3499.0692723370903,285717.5498347833,285924.2858298074,207.05311231181707,0.9748805462244178,0.0,0.04782115584962156,0.0023623749920379817,0.0,7.487178813200058e+19,4.691282118679985e+20,0.0,7.782042375367235e+20,1.795762352237271e+18,9.143313295840738e+20,266.60116147008125,5.387687908801855,112.62587869573761,147.06217891635015,0.5766266455839985,1.2885967926334776e-09,0.9487893023190659,0.03465908323228193,NaN,3500000.0,0.0015122050974803577
8.808275543153286,3331.979068924398,3490.7764870139854,280624.58042848523,280831.32850930106,207.05311231181707,0.9725425718851903,0.0,0.048454889093548476,0.0023766597885256677,0.0,7.527238749428523e+19,4.687276125057149e+20,0.0,7.782067252729802e+20,1.7932736171107116e+18,9.148538763871087e+20,266.62407736332835,5.389208005297482,113.22567717839479,146.50698531013052,0.5729549036279822,1.2785201675275946e-09,0.9292519645990571,0.0346942646029777,NaN,3500000.0,0.001521500909637701
88.08275549858809,3272.943727511596,3415.2207170525044,237766.32500483337,237973.01547219735,207.05311231181707,0.9462621892645654,0.0,0.054727755999175516,0.002513237970346168,0.0,7.90182236907118e+19,4.6498177630928896e+20,0.0,7.78229422276169e+20,1.7705666524996534e+18,9.197048114774751e+20,266.83169495246267,5.403038994689086,118.83257047464363,141.2942802189747,0.5400574947836712,1.1907663599284656e-09,0.7617477681808609,0.03502321839638423,NaN,3500000.0,0.0016119932887884816
