z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar)
0.0,52.08414352573696,2194.125701037,0.00018704062754762535,0.00019420482226304136,22.96759596879224,4.216534992700412,0.12298067228223344,2.3900637810700832e-15
