z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar)
0.0,60.896739180301275,3299.14,0.09591259672153185,33.656173284279056,6.997944724698576,0.0025563288788358427,2.8643281190300953e-16,18.32586724529323
