z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar)
0.0,63.532219984552235,2297.615376463,0.000530675316699182,0.0005201546497613254,31.711572596244263,5.803552065318202,0.08947863528345414,3.529596535714799e-14
