# T Ptot H He C N O Na K Si Ar Ti V S Cl Mg Al Ca Fe Cr Li Cs Rb F P
1.500000000000000000e+03 1.344523799512598927e+01 1.924132349480240367e-01 0.000000000000000000e+00 7.775294527834443192e-01 0.000000000000000000e+00 1.715242468339055887e-02 1.794067555097709110e-04 7.666788292907970512e-06 4.341080141492237830e-03 0.000000000000000000e+00 1.750109554453655840e-10 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.012050589483179970e-04 6.697533956642955304e-09 1.178174167163630655e-10 8.175521850535548071e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.525000000000000000e+03 1.380127334207701040e+01 1.908346342780734561e-01 0.000000000000000000e+00 7.711504840173691866e-01 0.000000000000000000e+00 2.188218887598157580e-02 2.219384359862040909e-04 9.638563232647953056e-06 5.865294258582253763e-03 0.000000000000000000e+00 2.672652717974693856e-10 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.693251170989621464e-04 1.084651420976721478e-08 1.873355714193388805e-10 9.766485152560568442e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.550000000000000000e+03 1.423006878900173078e+01 1.889349958807445551e-01 0.000000000000000000e+00 7.634742358930717288e-01 0.000000000000000000e+00 2.761561291852619032e-02 2.718478859080122878e-04 1.199136122920868091e-05 7.782393763122516864e-03 0.000000000000000000e+00 4.008009335575857430e-10 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.554978390618379960e-04 1.723139437882398498e-08 2.921252770548523474e-10 1.155340653401524392e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.575000000000000000e+03 1.474280849137795535e+01 1.866799921610635682e-01 0.000000000000000000e+00 7.543618804713452253e-01 0.000000000000000000e+00 3.446668521727355716e-02 3.297540374166994868e-04 1.476606796542111652e-05 1.014753211894296736e-02 0.000000000000000000e+00 5.906049338397728661e-10 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.628965890763329276e-04 2.686943505578738021e-08 4.470307564511619386e-10 1.353646542984560282e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.600000000000000000e+03 1.535083398779709363e+01 1.840420937528508827e-01 0.000000000000000000e+00 7.437022985697194777e-01 0.000000000000000000e+00 4.252834803142433590e-02 3.961719209581951884e-04 1.799993766000651882e-05 1.300821590129948475e-02 0.000000000000000000e+00 8.556025014057846552e-10 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.947796996099164726e-04 4.114470130148680214e-08 6.716940653578879607e-10 1.571004951447968132e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.625000000000000000e+03 1.606491512527401966e+01 1.810051008609425138e-01 0.000000000000000000e+00 7.314299348639266007e-01 0.000000000000000000e+00 5.185783647890654380e-02 4.714793667349692326e-04 2.172467674966906451e-05 1.639737232734134534e-02 0.000000000000000000e+00 1.219102774642114636e-09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.543531327161427961e-04 6.189603997802496104e-08 9.915037815828746470e-10 1.806213418603569085e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.650000000000000000e+03 1.689417482465482934e+01 1.775690914502779383e-01 0.000000000000000000e+00 7.175453156815134736e-01 0.000000000000000000e+00 6.245980729285489919e-02 5.558954132360878616e-04 2.596495221477909676e-05 2.032504140585252028e-02 0.000000000000000000e+00 1.709080244228467975e-09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.446184369993685910e-04 9.150817694186460313e-08 1.438526463009060291e-09 2.057417071126725616e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.675000000000000000e+03 1.784454402978345300e+01 1.737558876320552115e-01 0.000000000000000000e+00 7.021364189430913116e-01 0.000000000000000000e+00 7.426829502624744672e-02 6.494793320023408822e-04 3.073783342182956276e-05 2.476913601585099475e-02 0.000000000000000000e+00 2.358227396357759600e-09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.168227415666173337e-03 1.329995259601599518e-07 2.052375533183094024e-09 2.322168039153575322e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.700000000000000000e+03 1.891675347180731492e+01 1.696136128077550265e-01 0.000000000000000000e+00 6.853976872708364976e-01 0.000000000000000000e+00 8.713050839946132053e-02 7.521618205972092127e-04 3.605379279130482861e-05 2.966661806898151718e-02 0.000000000000000000e+00 3.203758223070434918e-09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.427377010170234519e-03 1.901008336128190125e-07 2.881020090589908643e-09 2.597578464379493232e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.725000000000000000e+03 2.010404336568809569e+01 1.652193143796903962e-01 0.000000000000000000e+00 6.676406259668202781e-01 0.000000000000000000e+00 1.007971582803829785e-01 8.638133887917933068e-04 4.191967120243995129e-05 3.490739267649934502e-02 0.000000000000000000e+00 4.287011828948645738e-09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.723785759683599912e-03 2.673214107182116440e-07 3.981598508362481582e-09 2.880571428690816005e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.750000000000000000e+03 2.139035621564504552e+01 1.606769236270453038e-01 0.000000000000000000e+00 6.492850858281976612e-01 0.000000000000000000e+00 1.149284292720272049e-01 9.843478652123639934e-04 4.834361878919124077e-05 4.033557913295262448e-02 0.000000000000000000e+00 5.653054519321102171e-09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.058779828326761947e-03 3.700082625981056981e-07 5.421421342829978284e-09 3.168212974471045634e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.775000000000000000e+03 2.275057791538405638e+01 1.561067110545783787e-01 0.000000000000000000e+00 6.308171706844175608e-01 0.000000000000000000e+00 1.291278073757183564e-01 1.113829506559982970e-03 5.534054951569815839e-05 4.576459163792314516e-02 0.000000000000000000e+00 7.350627799815597041e-09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.433487772294407481e-03 5.044145007325290947e-07 7.279365483106339051e-09 3.458054237449840335e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.800000000000000000e+03 2.415471484769627253e+01 1.516248291684729466e-01 0.000000000000000000e+00 6.127061710921700710e-01 0.000000000000000000e+00 1.430103111224279022e-01 1.252524403429332777e-03 6.293523348076815937e-05 5.101002819002667388e-02 0.000000000000000000e+00 9.432836065196324303e-09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.849057447257501759e-03 6.777992071255569410e-07 9.647711688495378993e-09 3.748344646297968596e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.825000000000000000e+03 2.557564801544991440e+01 1.473186881365803613e-01 0.000000000000000000e+00 5.953053456299988166e-01 0.000000000000000000e+00 1.562854310613844000e-01 1.400844052550781699e-03 7.066673381687494477e-05 5.593154470187866600e-02 0.000000000000000000e+00 1.195853989237327762e-08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.306750235672676046e-03 8.985623169386204537e-07 1.263405509136309640e-08 4.037980629320526288e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.850000000000000000e+03 2.699602468603671923e+01 1.432333477400881405e-01 0.000000000000000000e+00 5.787967438367730422e-01 0.000000000000000000e+00 1.688033352698146417e-01 1.559200128412507359e-03 7.947930118022743457e-05 6.045727711092067913e-02 0.000000000000000000e+00 1.499347714521133866e-08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.807785639214049042e-03 1.176357055439213309e-06 1.636252037910791746e-08 4.326162326054381474e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.875000000000000000e+03 2.840851114916753417e+01 1.393794629494334303e-01 0.000000000000000000e+00 5.632234446671088302e-01 0.000000000000000000e+00 1.805307978699441096e-01 1.727894963310379383e-03 8.897448741575404458e-05 6.457446546618203498e-02 0.000000000000000000e+00 1.861008980375175184e-08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.353064856708297424e-03 1.522105571051488582e-06 2.097405611340941441e-08 4.612033305018022750e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.900000000000000000e+03 2.981092264009452464e+01 1.357521993791441228e-01 0.000000000000000000e+00 5.485659175443426960e-01 0.000000000000000000e+00 1.914876573023361339e-01 1.907101199368360167e-03 9.917280688160531865e-05 6.829852177511118450e-02 0.000000000000000000e+00 2.288562567922589366e-08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.942896298523562215e-03 1.947857595815159558e-06 2.662588335605980079e-08 4.894453632518729752e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.925000000000000000e+03 3.120122832717378358e+01 1.323454145769685786e-01 0.000000000000000000e+00 5.347993102773529461e-01 0.000000000000000000e+00 2.016995775805297542e-01 2.096895208931538399e-03 1.100896398735019040e-04 7.164984673326650622e-02 0.000000000000000000e+00 2.789932202527681041e-08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.576822111645106730e-03 2.466502909409277302e-06 3.349035425976446881e-08 5.171951597884631713e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.950000000000000000e+03 3.257574405959991992e+01 1.291552616748142535e-01 0.000000000000000000e+00 5.219080889521007238e-01 0.000000000000000000e+00 2.111860098931382934e-01 2.297265045412982994e-03 1.217354332004046380e-04 7.464796961624700633e-02 0.000000000000000000e+00 3.372904192318367121e-08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.253447439742868506e-03 3.091327902488030044e-06 4.175275154364711999e-08 5.442705513564760622e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.975000000000000000e+03 3.393001562876629862e+01 1.261773808330125812e-01 0.000000000000000000e+00 5.098746888420910839e-01 0.000000000000000000e+00 2.199699405568942001e-01 2.508061915310790067e-03 1.341129063143041021e-04 7.731688401140232592e-02 0.000000000000000000e+00 4.044718741903582967e-08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.970200052728251633e-03 3.835371594435755918e-06 5.160720157818886676e-08 5.704480345626319199e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
