# T Ptot H He C N O Na K Si Ar Ti V S Cl Mg Al Ca Fe Cr Li Cs Rb F P
1.500000000000000000e+03 1.380798859230661435e+01 2.141075398172497812e-01 0.000000000000000000e+00 7.572006160763251614e-01 0.000000000000000000e+00 1.632114434086433599e-02 1.752899881835270261e-04 7.490877348146020991e-06 4.041842385414452440e-03 0.000000000000000000e+00 1.686765093846106801e-10 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.956647715715656335e-04 6.478097560276475692e-09 1.145732487666343384e-10 7.950404981695781415e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.525000000000000000e+03 1.415349745335354292e+01 2.124434949890846025e-01 0.000000000000000000e+00 7.513156167386197959e-01 0.000000000000000000e+00 2.079339520167771543e-02 2.169216148228758168e-04 9.420709728550677290e-06 5.459083144378072856e-03 0.000000000000000000e+00 2.576323268638601580e-10 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.619785058460985744e-04 1.049232963413077713e-08 1.822254312035204286e-10 9.500078163654949309e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.550000000000000000e+03 1.456786874257696773e+01 2.104442370276424779e-01 0.000000000000000000e+00 7.442451839671219149e-01 0.000000000000000000e+00 2.620568098073606730e-02 2.658182386805304403e-04 1.172542437404775922e-05 7.239570365707776421e-03 0.000000000000000000e+00 3.864187720005378585e-10 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.459114006395173999e-04 1.667092957658103612e-08 2.842478048716647570e-10 1.124185525350159323e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.575000000000000000e+03 1.506122185343196662e+01 2.080750322402920849e-01 0.000000000000000000e+00 7.358663664529058179e-01 0.000000000000000000e+00 3.266146174677900943e-02 3.226134519270732609e-04 1.444636259495912920e-05 9.432878185267458068e-03 0.000000000000000000e+00 5.695149084446435930e-10 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.505899598977549693e-04 2.599967160138330977e-08 4.351459739818541973e-10 1.317658459600339581e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.600000000000000000e+03 1.564357099891640601e+01 2.053087139046044229e-01 0.000000000000000000e+00 7.260832057363837411e-01 0.000000000000000000e+00 4.024298594188114447e-02 3.878495483569459573e-04 1.762187666651490419e-05 1.208066803958453977e-02 0.000000000000000000e+00 8.252189031515543400e-10 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.792426849550590291e-04 3.982075281956592207e-08 6.541480417520012276e-10 1.529967096744792518e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.625000000000000000e+03 1.632406036725636866e+01 2.021304974935517473e-01 0.000000000000000000e+00 7.148432295342831422e-01 0.000000000000000000e+00 4.899733300631232968e-02 4.619480490747945238e-04 2.128558617339474922e-05 1.521007172073550809e-02 0.000000000000000000e+00 1.176089298130056072e-09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.350730785853052968e-04 5.991896860042617204e-08 9.661628039061110111e-10 1.760049947006300103e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.650000000000000000e+03 1.710989392831784528e+01 1.985430108046403741e-01 0.000000000000000000e+00 7.021559889164765700e-01 0.000000000000000000e+00 5.892079488711005758e-02 5.451900073069426787e-04 2.546504305766785493e-05 1.882600915795865776e-02 0.000000000000000000e+00 1.649236288560370519e-09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.211182143074862121e-04 8.861161482169446189e-08 1.402739064347787866e-09 2.006233130555200653e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.675000000000000000e+03 1.800492682355893237e+01 1.945715895595752920e-01 0.000000000000000000e+00 6.881108533525941429e-01 0.000000000000000000e+00 6.994333656389167819e-02 6.377161201806129430e-04 3.018128519560944609e-05 2.290319193945359114e-02 0.000000000000000000e+00 2.276407271881215134e-09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.140115212515426619e-03 1.288363254736152869e-07 2.002987925911850084e-09 2.266288285087294033e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.700000000000000000e+03 1.900806223993281208e+01 1.902677698165229359e-01 0.000000000000000000e+00 6.728902372192606673e-01 0.000000000000000000e+00 8.191698125930828300e-02 7.395536080508178112e-04 3.544966238728491356e-05 2.737965994759123528e-02 0.000000000000000000e+00 3.093865918599000278e-09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.394404552302312521e-03 1.842321030007446822e-07 2.814469593713236657e-09 2.537575379413793686e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.725000000000000000e+03 2.011186126259826423e+01 1.857097396480167362e-01 0.000000000000000000e+00 6.567705735693447622e-01 0.000000000000000000e+00 9.461409821313489232e-02 8.506724849377171691e-04 4.128227086248087739e-05 3.215474678094425859e-02 0.000000000000000000e+00 4.142141628316264713e-09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.685904937544500156e-03 2.592121739376585880e-07 3.894103641027091252e-09 2.817271484679551366e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.750000000000000000e+03 2.130220567916522612e+01 1.809965954779244879e-01 0.000000000000000000e+00 6.401023215836014746e-01 0.000000000000000000e+00 1.077435225620153453e-01 9.710614658276901746e-04 4.769149510698272306e-05 3.709569936479417684e-02 0.000000000000000000e+00 5.465863752899197260e-09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.016177778474784275e-03 3.590355587743677884e-07 5.309240378882271988e-09 3.102656046159200237e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.775000000000000000e+03 2.255999874268168526e+01 1.762352231483894915e-01 0.000000000000000000e+00 6.232635104778915247e-01 0.000000000000000000e+00 1.209893437515791592e-01 1.100792782990728637e-03 5.469334687745084175e-05 4.205565967364863905e-02 0.000000000000000000e+00 7.113948591057774942e-09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.386559853773982404e-03 4.898898765184684185e-07 7.138994850387071175e-09 3.391371282202922111e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.800000000000000000e+03 2.386504011737518383e+01 1.715224632801769789e-01 0.000000000000000000e+00 6.065966733884138318e-01 0.000000000000000000e+00 1.340643550508982818e-01 1.240041536716076417e-03 6.230867674640782814e-05 4.689968096152505317e-02 0.000000000000000000e+00 9.140256787971781678e-09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.798286214334165089e-03 6.589934913839279118e-07 9.475795287909695775e-09 3.681551328164582582e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.825000000000000000e+03 2.520022873224525028e+01 1.669310359315026027e-01 0.000000000000000000e+00 5.903588547935919584e-01 0.000000000000000000e+00 1.467532362173238625e-01 1.389047509789626553e-03 7.007246737623591454e-05 5.152679340613359332e-02 0.000000000000000000e+00 1.160440377633221587e-08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.252513369389170572e-03 8.747008014590706928e-07 1.242684732509200143e-08 3.971754757284023940e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.850000000000000000e+03 2.655358895319080048e+01 1.625064512364619573e-01 0.000000000000000000e+00 5.747111209975231949e-01 0.000000000000000000e+00 1.589215032477074019e-01 1.548047839597492537e-03 7.891179691964011816e-05 5.587520428585845272e-02 0.000000000000000000e+00 1.457196408235864945e-08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.750196250357542335e-03 1.146557659296363484e-06 1.611507228529791076e-08 4.260738710087856596e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.875000000000000000e+03 2.791683099574908411e+01 1.582752789255439940e-01 0.000000000000000000e+00 5.597473842260589638e-01 0.000000000000000000e+00 1.704928817849652167e-01 1.717240255811821031e-03 8.842700090261633233e-05 5.991275463949437274e-02 0.000000000000000000e+00 1.811376576456582990e-08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.291920825271211895e-03 1.485271885904500076e-06 2.067948183393524094e-08 4.547258827681806281e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.900000000000000000e+03 2.928300765794874749e+01 1.542544133320070676e-01 0.000000000000000000e+00 5.455274523555680988e-01 0.000000000000000000e+00 1.814207967269743094e-01 1.896769758557651344e-03 9.863690141757758029e-05 6.362307041587762779e-02 0.000000000000000000e+00 2.230413753092773541e-08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.877715159612331514e-03 1.902558414517717048e-06 2.627481471460257423e-08 4.829919421261859303e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.925000000000000000e+03 3.064492705765012559e+01 1.504563234718943876e-01 0.000000000000000000e+00 5.320953341644469869e-01 0.000000000000000000e+00 1.916731838053416792e-01 2.086722248252032268e-03 1.095571099579210997e-04 6.699858687605897423e-02 0.000000000000000000e+00 2.721847484801042475e-08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.506877256253669625e-03 2.410853251582833212e-06 3.307037988517034369e-08 5.107094392568817948e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.950000000000000000e+03 3.199521407221051916e+01 1.468890684619347797e-01 0.000000000000000000e+00 5.194795576607189602e-01 0.000000000000000000e+00 2.012326449840682319e-01 2.287090585858065923e-03 1.211980915399742234e-04 7.004108847095523449e-02 0.000000000000000000e+00 3.293006284429114559e-08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.177767612765477923e-03 3.022859730194063855e-06 4.124753925834585140e-08 5.376848709482683064e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.975000000000000000e+03 3.332758841257449234e+01 1.435536573593133580e-01 0.000000000000000000e+00 5.076837452247754401e-01 0.000000000000000000e+00 2.101049485944983253e-01 2.497703244648431277e-03 1.335611099302559830e-04 7.276669454372823587e-02 0.000000000000000000e+00 3.950600213100580534e-08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.887525909347495985e-03 3.750888900724904692e-06 5.099520387145022331e-08 5.636832262365186474e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+03 3.463876057223321681e+01 1.404408347598342377e-01 0.000000000000000000e+00 4.966751121897974852e-01 0.000000000000000000e+00 2.183294114176748124e-01 2.718114619859297778e-03 1.466319951066925083e-04 7.521176166071268099e-02 0.000000000000000000e+00 4.700219509571788508e-08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.631728653329847636e-03 4.605961538071590013e-06 6.250255379666173127e-08 5.884168923739800661e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.025000000000000000e+03 3.593046310381420483e+01 1.375284781853565452e-01 0.000000000000000000e+00 4.863754357333520129e-01 0.000000000000000000e+00 2.259870671460851577e-01 2.947474460712209976e-03 1.603733931548904294e-04 7.743759160950369758e-02 0.000000000000000000e+00 5.545778662358621557e-08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.404031590893678780e-03 5.596710367906291525e-06 7.594877262091577561e-08 6.115381976401464137e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.050000000000000000e+03 3.721146070986901577e+01 1.347798517639824945e-01 0.000000000000000000e+00 4.766547929205338652e-01 0.000000000000000000e+00 2.332060626345438537e-01 3.184395284272696549e-03 1.747166276949684840e-04 7.953308465504152491e-02 0.000000000000000000e+00 6.489038449794087534e-08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.195926640569973901e-03 6.728221005446010364e-06 9.149020883689584964e-08 6.326428487176181947e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.075000000000000000e+03 3.849890636523367959e+01 1.321439073521109564e-01 0.000000000000000000e+00 4.673326741612870427e-01 0.000000000000000000e+00 2.401599990694713582e-01 3.426865492793592684e-03 1.895557974438078701e-04 8.161282597590929777e-02 0.000000000000000000e+00 7.529406675788981051e-08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.996784389641006838e-03 8.001133412643842457e-06 1.092470497978427442e-07 6.512920208681366452e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.100000000000000000e+03 3.981920250755192825e+01 1.295568200236618950e-01 0.000000000000000000e+00 4.581833260971487909e-01 0.000000000000000000e+00 2.470616196287493405e-01 3.672244314283294991e-03 2.047461753929949490e-04 8.381133028686944819e-02 0.000000000000000000e+00 8.664364846789440755e-08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.079439332487172089e-02 9.411510950497605312e-06 1.292935663794941929e-07 6.670589270085716671e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.125000000000000000e+03 4.120727325123985452e+01 1.269466636175305141e-01 0.000000000000000000e+00 4.489523890157618990e-01 0.000000000000000000e+00 2.541458531071792981e-01 3.917399721638882559e-03 2.201107174256535035e-04 8.627051997149925988e-02 0.000000000000000000e+00 9.890709795182323922e-08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.157611307209013146e-02 1.095196098456504324e-05 1.516571216687649455e-07 6.795974825167001854e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
