t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_solid(bar),fO2_melt(bar),thick_surf_bl(m),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),massO_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),R_trans(m),R_solid(m),viscosity(Pa.s)
NaN,2000,NaN,NaN,NaN,NaN,0.04079093852415462,4,4,NaN,1.094886512980393e+17,3.376180074134481e+17,2.724743412269488e+20,2.4482731270747283e+19,2.4099007419232407e+20,2.0446926400471692e+20,2.0029117439799124e+21,47350311.93151762,346.36756473180134,60.90497854577905,29.526362883006193,36.7040177132268,0.00018803150372518815,7.40463110044895e-06,20.7413380684075,NaN,6304830.541555687,NaN
NaN,2000,NaN,NaN,NaN,NaN,0.0503680204087974,4,4,NaN,1.0875582431334835e+17,4.0807150526119085e+17,2.7240462055608566e+20,2.34075324885862e+19,2.6725321488659137e+20,1.7928132209261078e+20,1.8080519354370157e+21,43132060.26876118,304.66375410658685,60.49393602304052,31.493305805319782,34.66940816981407,0.00019215539456614176,6.42104247636205e-06,21.104280268712447,NaN,6287406.841505179,NaN
NaN,2000,NaN,NaN,NaN,NaN,0.05994796568609462,4,4,NaN,1.0801784693662091e+17,4.794889233155508e+17,2.7233394111540802e+20,2.2440191449018847e+19,2.8897307877939138e+20,1.585287992393781e+20,1.6481038591987241e+21,39667928.26849876,270.3132790702152,60.20469111083111,33.39070420857966,32.77040871200368,0.0001939181463559819,5.657550568900558e-06,21.47953628956082,NaN,6269882.228098373,NaN
NaN,2000,NaN,NaN,NaN,NaN,0.06952998567479099,4,4,NaN,1.0727446465650936e+17,5.5206040111120186e+17,2.722621130198923e+20,2.1559566449100587e+19,3.071158803140385e+20,1.412666227046492e+20,1.5155211405708115e+21,36795157.2440009,241.70647049364837,60.017145145074124,35.22185440514853,31.005903571257516,0.00019376297247115543,5.0529578110180555e-06,21.863270210125773,NaN,6252256.198953763,NaN
NaN,2000,NaN,NaN,NaN,NaN,0.0791135780248966,4,4,NaN,1.0652534738070939e+17,6.258986858660773e+17,2.721890238524133e+20,2.0750951916629144e+19,3.224093624476851e+20,1.2678175510347402e+20,1.404628328108488e+21,34391291.54640531,217.6403556056462,59.91347344786852,36.98883287256198,29.370056892350547,0.000192069451287115,4.565913200136493e-06,22.251896171500263,NaN,6234527.938207234,NaN
NaN,2000,NaN,NaN,NaN,NaN,0.08869840309537697,4,4,NaN,1.0577018029162438e+17,7.010527761213619e+17,2.721146249292471e+20,2.000341941349315e+19,3.354088034810323e+20,1.14529846573263e+20,1.311106178864161e+21,32363117.088519488,197.20470963925487,59.87719610192145,38.69346284448457,27.85560894270926,0.00018917781971548555,4.167427230981065e-06,22.642041242416212,NaN,6216696.425860299,NaN
NaN,2000,NaN,NaN,NaN,NaN,0.09828422054303018,4,4,NaN,1.0500871246125538e+17,7.775104920473743e+17,2.7203892868115137e+20,1.930849659384811e+19,3.465430864154391e+20,1.040904864585012e+20,1.2316310358077116e+21,30638867.792696483,179.7037046505613,59.894514775794924,40.33650512279933,26.45376416835462,0.00018535951412226945,3.8370568835029e-06,23.030724931402602,NaN,6198760.4980427595,NaN
NaN,2000,NaN,NaN,NaN,NaN,0.10787085405694002,4,4,NaN,1.0424078794534939e+17,8.551931834833635e+17,2.7196201391423134e+20,1.8659422332314853e+19,3.561465662731493e+20,9.513608086232434e+19,1.163619728708456e+21,29162801.273279753,164.5990633717169,59.95157926195342,41.919812392712096,25.15737324953371,0.0001808832565654363,3.5594558652448678e-06,23.415084915834292,NaN,6180718.882204826,NaN
NaN,2000,NaN,NaN,NaN,NaN,0.11745817047055021,4,4,NaN,1.0346636351776118e+17,9.340399566894272e+17,2.7188394156545294e+20,1.8050685512085072e+19,3.644836170225047e+20,8.74077669331987e+19,1.1050314042287131e+21,27890936.28903137,151.4666302037432,60.031903238224125,43.44839023864394,23.962259816268297,0.00017605570396739365,3.3222942342521808e-06,23.792171851655986,NaN,6162570.2185714245,NaN
NaN,2000,NaN,NaN,NaN,NaN,0.127046066748073,4,4,NaN,1.026854598657864e+17,1.0139852600846525e+18,2.7180477716570964e+20,1.7477718543373672e+19,3.7176639198679604e+20,8.069795893761881e+19,1.0542475083446354e+21,26788130.558923353,139.9753008023371,60.132962152950505,44.91800959755488,22.85485901168221,0.00017088911512723912,3.1189300220427254e-06,24.160798163026108,NaN,6144313.073624614,NaN
