t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_melt(bar),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),viscosity(Pa.s),R_solid(m)
511.01381723582745,2928.291670078752,2895.571815185713,24337.48287175878,24877.3967955923,459.9999999999999,0.9601517011057877,0.00021106548639682012,0.0,1.2274883105558938e+19,1.2408875325807742e+20,0.0,1.5475945861123693e+20,6.433142435929364e+17,58.369630454378395,0.5075761545593415,3.049148740808493,52.926923518228584,1.2336065937507936,1.271929480067126e-07,0.00021106548639682012,0.02820815960704329,0.001487580539354188,3014579.1377185336
576.1054539382458,2923.334373545226,2890.6258605200833,24127.88063924935,24666.379679910304,459.9999999999999,0.9562074560889245,0.00020967864754932358,0.0,1.2243556099943252e+19,1.241200802636931e+20,0.0,1.5474122707964802e+20,6.425942078447113e+17,58.41323710741844,0.5124376735773817,3.0971844754496987,52.92238497715158,1.2277084322547143,1.260748203231701e-07,0.00020967864754932358,0.028222954187335045,0.0015245492387444516,3014579.1377185336
641.7578072622418,2918.37743304375,2885.681723987446,23919.842870884222,24456.619661740537,459.9999999999999,0.9522499512045774,0.0002082849647814175,0.0,1.221216974370952e+19,1.2415146661992684e+20,0.0,1.5472287946187607e+20,6.419345489912216e+17,58.457333636437816,0.5173815818924469,3.146026857411153,52.91736614842414,1.221898257095686,1.2498137990655286e-07,0.0002082849647814175,0.028237892182533832,0.001562203574211941,3014579.1377185336
707.9804634526372,2913.420583128243,2880.735157448749,23709.727917425,24244.78352795727,459.9999999999999,0.9481210410691036,0.00020693080375250092,0.0,1.21789222458474e+19,1.2418471411778896e+20,0.0,1.5470424370306063e+20,6.415035050508289e+17,58.50310192929579,0.5225865669321307,3.1960698265827236,52.9121870235633,1.216450574753004,1.2395521520399194e-07,0.00020693080375250092,0.02825292303644951,0.0016020655958390684,3014579.1377185336
774.7795973047614,2908.4645757416124,2875.791874046905,23501.029286916713,24034.684269249592,459.9999999999999,0.9439928327353985,0.00020556577614047326,0.0,1.2145766901146763e+19,1.242178694624896e+20,0.0,1.5468549787678805e+20,6.411216780917903e+17,58.54928322019149,0.5278672028414404,3.246922274926674,52.90647764530334,1.2110689324108876,1.229496121436528e-07,0.00020556577614047326,0.028268107379955238,0.001642543254891049,3014579.1377185336
842.171681933105,2903.5086048629614,2870.849895975245,23293.637254594138,23825.855658317218,459.9999999999999,0.9398372652472932,0.00020419773529327867,0.0,1.211238861618353e+19,1.2425124774745283e+20,0.0,1.54666604247585e+20,6.408185841027023e+17,58.59609522047222,0.5332570700290377,3.298672386476484,52.90028457364776,1.2057998025533745,1.2197155243537556e-07,0.00020419773529327867,0.028283441212004573,0.001683896274664752,3014579.1377185336
910.162481598556,2898.552726748968,2865.905447804717,23084.654853028816,23615.27355595493,459.9999999999999,0.9355183914208387,0.00020286561237174486,0.0,1.2077257548229657e+19,1.242863788154067e+20,0.0,1.5464741373034453e+20,6.407423755500892e+17,58.64457533391579,0.5389166187416404,3.351707062460773,52.893845411887824,1.200883236023185,1.210606084296131e-07,0.00020286561237174486,0.028298890205499288,0.0017276012840555432,3014579.1377185336
978.758599281311,2893.5976444665607,2860.964121726002,22877.462695147082,23406.713278076717,459.9999999999999,0.9312002111336765,0.00020152265355858286,0.0,1.204224586588822e+19,1.2432139049774814e+20,0.0,1.546280953445005e+20,6.407221859305412e+17,58.6935357429665,0.5446632501067412,3.4056888624260657,52.8867832236438,1.1960427081593497,1.2017710370545685e-07,0.00020152265355858286,0.028314520675610567,0.0017719542033073422,3014579.1377185336
1047.9765393435955,2888.6425163153403,2856.025192187642,22672.05452531024,23199.058696594464,459.9999999999999,0.926881990873455,0.00020016884217628156,0.0,1.2007314897875337e+19,1.2435632146576102e+20,0.0,1.5460864306075835e+20,6.407558547323044e+17,58.74296401653247,0.5504998801361293,3.460563146992251,52.879146457681884,1.1912689413414443,1.1931309515136577e-07,0.00020016884217628156,0.028330320591203224,0.0018169185196945106,3014579.1377185336
1117.8212920427322,2883.687467544799,2851.0847118052416,22465.151810608168,22990.698358714944,459.9999999999999,0.9224186641134647,0.00019884479046381996,0.0,1.1970826524815524e+19,1.2439280983882084e+20,0.0,1.5458889747931778e+20,6.4100186308579e+17,58.793958693835044,0.5566029483007817,3.5167185040914877,52.87120374235152,1.1868141394464788,1.1850735029939885e-07,0.00019884479046381996,0.028346246933258816,0.0018642303110463312,3014579.1377185336
