t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_melt(bar),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),viscosity(Pa.s),R_solid(m)
22522.03077016771,2831.0525543244726,2825.625958817085,1880.0583307832378,2530.9638895973676,459.9999999999999,0.872342860091179,0.00018484310919813227,0.0,1.3235178458385318e+19,2.594920942688874e+20,0.0,1.3168185210643903e+21,7.327853291311422e+19,175.8704060048141,39.24052715183425,4.797736409407861,60.33278967936014,71.11342294866783,0.0004888914322759503,0.00018484310919813227,0.015695258248701525,0.0024411930282473688,3014579.1377185336
23369.284321784973,2826.07050013721,2820.624805500513,1873.4339339116493,2525.287412927759,459.9999999999999,0.8673858604436144,0.00018351488869919528,0.0,1.3242073978590953e+19,2.5948519874868176e+20,0.0,1.3117971403103892e+21,7.272406144150002e+19,175.9286886612048,39.53036988149501,4.898080825991491,60.56367053293306,70.54845833586147,0.00048349612791435736,0.00018351488869919528,0.015775494748721454,0.002502124969575671,3014579.1377185336
24219.589757822454,2821.088308584952,2815.624393825873,1866.7112466651859,2519.528873482698,459.9999999999999,0.8624287241218566,0.0001821768023519566,0.0,1.3248187633487348e+19,2.5947908509378537e+20,0.0,1.3067681523360806e+21,7.218207347428202e+19,175.99394220389237,39.82327691537592,5.000298811096511,60.79148861178455,69.98859765181885,0.0004781587202485744,0.0001821768023519566,0.015855401161484328,0.00256330471392755,3014579.1377185336
25072.934543058276,2816.1063188358485,2810.623849948315,1859.7758202424363,2513.471251301265,459.9999999999999,0.8573341670654258,0.00018086348500047516,0.0,1.325062374857143e+19,2.594766489787013e+20,0.0,1.3017290607193057e+21,7.167574562287641e+19,176.08799209182249,40.13142664219054,5.104493612054423,61.01136323597709,69.44829116973084,0.0004729938715491041,0.00018086348500047516,0.015933647606594385,0.002627533340564328,3014579.1377185336
25929.36423101276,2811.1252658115795,2805.62454742916,1852.609224913095,2507.1270534799105,459.9999999999999,0.8521577382598777,0.00017956118137248616,0.0,1.325044124180729e+19,2.5947683148546543e+20,0.0,1.2966880690733664e+21,7.119671338537872e+19,176.20333123044662,40.45084616367944,5.210630274401171,61.22479042006884,68.92253613723302,0.00046796398850359685,0.00017956118137248616,0.016010648145297745,0.002693789432460322,3014579.1377185336
26789.051614165306,2806.144739580628,2800.6266315797507,1845.3817721401922,2500.639453673566,459.9999999999999,0.8469818569104769,0.00017824923452580604,0.0,1.3249285997847052e+19,2.5947798672942567e+20,0.0,1.291656403471999e+21,7.073228869324475e+19,176.32818093846583,40.77504872391453,5.318661677211431,61.43422247408426,68.4036226967553,0.0004630108965198787,0.00017824923452580604,0.016087082105467353,0.0027602736065927887,3014579.1377185336
27652.10035970062,2801.1643893579753,2795.6296869849007,1838.1360021562502,2494.087823017687,459.9999999999999,0.8418061584730852,0.00017692777945891626,0.0,1.3247275717942706e+19,2.5947999700933e+20,0.0,1.286618245806501e+21,7.0280080893971366e+19,176.4608585132608,41.10327357152636,5.42866925719691,61.6401800210405,67.89002331788208,0.0004581184720528926,0.00017692777945891626,0.01616310105375383,0.002826878550513048,3014579.1377185336
28518.554230362177,2796.1841408451173,2790.633641953935,1830.883003640788,2487.4628512314757,459.9999999999999,0.8366305657349342,0.00017559702583212495,0.0,1.324431768406609e+19,2.5948295504320663e+20,0.0,1.2815883968421725e+21,6.98424689776787e+19,176.60340420007805,41.436475568080354,5.5407827102691405,61.841791570275234,67.38356937602735,0.0004533322162998989,0.00017559702583212495,0.016238519693059686,0.0028934942855185337,3014579.1377185336
29388.44442603737,2791.20400560545,2785.638624037296,1823.5823593611315,2480.729644227402,459.9999999999999,0.8314550907129783,0.0001742572091034213,0.0,1.3240388203151458e+19,2.5948688452412126e+20,0.0,1.2765671008134e+21,6.941913753101255e+19,176.75579166029434,41.77483585046964,5.654930961102833,62.039162763190724,66.88401871616128,0.0004486309105363407,0.0001742572091034213,0.01631334405278575,0.002960013272366449,3014579.1377185336
30261.80443917215,2786.22409456773,2780.6435101659904,1816.0130273574123,2473.691895188598,459.9999999999999,0.826133580940023,0.00017294337925095622,0.0,1.3232491925074477e+19,2.5949478080219824e+20,0.0,1.2715323905188708e+21,6.9031878037237375e+19,176.93984174334147,42.131282489625015,5.771247561533185,62.227714437937266,66.40473384025508,0.000444108100917711,0.00017294337925095622,0.01638631288917372,0.003030205375082366,3014579.1377185336
