t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_melt(bar),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),viscosity(Pa.s),R_solid(m)
172332.44831226766,2370.027637877749,2365.2059681463024,1160.2402670982492,1730.052704623005,459.9999999999999,0.3932969722102196,3.528443692660937e-05,1.276317556998495e+19,2.050776538387474e+19,5.122592161605573e+20,4.4188074740932195e+20,5.5491706304169594e+20,3.614372916387162e+19,306.8779562149848,60.21852387072669,54.3731030295004,160.77077751200255,30.86088236349546,0.0004304448952242095,3.528443692660937e-05,0.026263030431851325,0.017638392914137078,5466966.799967402
173898.04866589606,2365.5402163185013,2360.7170530577564,1156.9610474616675,1726.7961672297724,459.9999999999999,0.3899121946628633,3.437990753727456e-05,1.2855825115360362e+19,2.042716809155058e+19,5.122476748058251e+20,4.443725066641153e+20,5.499922304898637e+20,3.5989675935917437e+19,307.16395163960254,60.3246353806772,55.04859892761433,160.5670294450496,30.56748057258408,0.0004260624092788978,3.437990753727456e-05,0.026321209978426723,0.01798783711037343,5476422.206488969
175642.48066649586,2360.554661672896,2355.7267281194795,1154.5818456946965,1724.7753154263914,459.9999999999999,0.386237918821202,3.342942703945516e-05,1.2959614042422532e+19,2.037156218920213e+19,5.122001807613641e+20,4.471441652995144e+20,5.4463212934786417e+20,3.5728502762010116e+19,307.37460231031775,60.32456084732069,55.849328644082185,160.37249906101542,30.170045148985405,0.00041907244031550226,3.342942703945516e-05,0.026397658082103193,0.018379314651271204,5486919.228895115
177391.9670572728,2355.511419005372,2350.67929475794,1151.407059485761,1721.8133761264307,459.9999999999999,0.3826115907730039,3.249617613562035e-05,1.30537702425187e+19,2.030009490460816e+19,5.1217810446351833e+20,4.496435943224803e+20,5.394917490587949e+20,3.554385677968655e+19,307.7034083065417,60.438059543569715,56.65987971128025,160.12025638695297,29.825223779788193,0.0004133998199881228,3.249617613562035e-05,0.02646695964624771,0.018778807856069425,5496357.773968861
178953.00412757695,2351.024062106968,2346.1888571130344,1148.5059473466174,1719.0541269858995,459.9999999999999,0.3793849706684941,3.168752630919751e-05,1.3138207892526686e+19,2.0236602730717577e+19,5.121576519670228e+20,4.518730727661208e+20,5.3493838156029375e+20,3.538100274181657e+19,308.0018524386571,60.54086447146817,57.39368229900215,159.88612959231705,29.51955729821217,0.00040832626951205415,3.168752630919751e-05,0.026529024324303176,0.019137128737518428,5504754.954786916
180692.37666428834,2346.0367488455095,2341.1946931048205,1146.6808617748502,1717.7435408957365,459.9999999999999,0.3758184372839366,3.084730373365597e-05,1.3233135322446322e+19,2.019951674576588e+19,5.1210047958433e+20,4.54360819430038e+20,5.2997978972526726e+20,3.511329969483174e+19,308.23539282995597,60.542566914455186,58.26911470741127,159.6504195791493,29.109599941955132,0.0004005521263528301,3.084730373365597e-05,0.02661010135480012,0.019538354832888905,5514109.216153047
182436.17382071912,2341.0128962871627,2336.16152865447,1143.678392312005,1715.2112437365658,459.9999999999999,0.3721026784982467,3.0010791047940753e-05,1.3329858755406502e+19,2.01303126280869e+19,5.120736155517297e+20,4.5688007861087837e+20,5.249287819874454e+20,3.4932912263660413e+19,308.59328096645896,60.66821426599676,59.138623832459686,159.35700140486676,28.763867982202186,0.00039449437806933436,3.0010791047940753e-05,0.026681846501882798,0.02006000316646711,5523555.014475194
183998.13988417387,2336.587378188587,2331.728854392246,1140.110258812472,1711.872636649143,459.9999999999999,0.3687666644775144,2.9281060982111582e-05,1.3415931410705312e+19,2.0046473016664195e+19,5.120718772863439e+20,4.591118784528074e+20,5.20404328707622e+20,3.4833286050552488e+19,308.9905308316363,60.86173975765957,59.89604767915532,159.06151660604726,28.504133782244963,0.0003903471586942405,2.9281060982111582e-05,0.026738346880752537,0.02055262941494006,5531894.982785912
185762.86666718125,2331.603468920708,2326.7334702429685,1137.3825457728697,1709.7244792072556,459.9999999999999,0.3650097278148788,2.8498321743521752e-05,1.3514355960490232e+19,1.9985789774430142e+19,5.1203482080121913e+20,4.616470691686038e+20,5.154022078821338e+20,3.4630249739247616e+19,309.3243838596205,60.95238303672435,60.799042198441484,158.76056560890038,28.143337044124568,0.000383737490989824,2.8498321743521752e-05,0.026813805835076535,0.021116892320856406,5541345.743119427
187533.29093471915,2326.6145182790556,2321.7348862526856,1134.4004335599914,1707.1950739568874,459.9999999999999,0.3613402067091933,2.772328151911914e-05,1.361411664233901e+19,1.991226591751032e+19,5.1200926571949726e+20,4.6420091007180866e+20,5.1036124678128167e+20,3.4459264026717925e+19,309.70152818659284,61.08480273130244,61.70128674889235,158.4358428934099,27.808651114371287,0.00037785118627754565,2.772328151911914e-05,0.02688567691431281,0.021691640530879554,5550838.371916491
189307.63627776504,2321.572153033159,2316.683531150303,1131.3089517712294,1704.5795632679433,459.9999999999999,0.3577274175896019,2.694861424910584e-05,1.3716118304400062e+19,1.9838104384714965e+19,5.119821266477216e+20,4.6679595528083964e+20,5.053185621622882e+20,3.4288567941094306e+19,310.0814876672573,61.215195194133116,62.61726108379863,158.10032639918106,27.4758608813938,0.00037209585079367864,2.694861424910584e-05,0.02695799718375676,0.02228250282272041,5560456.241038137
190891.1300657615,2317.0849157215407,2312.189640086082,1127.7925548002795,1701.2669221126991,459.9999999999999,0.354512370415139,2.628214641506389e-05,1.3801220922994563e+19,1.9754385241566347e+19,5.1198125101824626e+20,4.6895139222387923e+20,5.009422053646225e+20,3.4205015153515803e+19,310.5258971087736,61.43843667294407,63.43634589788868,157.75153934599936,27.22517823674741,0.00036802987136399915,2.628214641506389e-05,0.02701548400608374,0.02281673614175216,5568416.597712162
192655.57183475047,2312.101048920528,2307.194958801588,1125.0531684455332,1699.078973158285,459.9999999999999,0.35094149467049757,2.5567405403113932e-05,1.3891397051046939e+19,1.9699839452356477e+19,5.11946255391195e+20,4.712204890798088e+20,4.9631882713025944e+20,3.402295216179439e+19,310.89992935991955,61.552465408484544,64.38833720533525,157.3986319364986,26.884138150665777,0.00036183467304514236,2.5567405403113932e-05,0.02709050586640901,0.023419406880494625,5576776.381664518
