,t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_melt(bar),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),viscosity(Pa.s),R_solid(m)
161,67593.10208579898,2200.0358024116754,2188.459521590276,3121.3937268758286,3502.292949783847,459.9999999999999,0.2799291494247475,1.3460901660815073e-05,9.315890846248389e+18,9.863884166843236e+18,2.5358876131543823e+20,2.0496151486106524e+20,1.9985413388594378e+20,7.251827117889966e+18,148.85862450519508,16.553388322204267,48.11813591493164,78.28005015639042,5.1340982396505535,8.426656247664746e-06,1.3460901660815073e-05,0.0311684796799081,0.0430680728952466,5751328.267903405
162,68203.52429267019,2195.0477960935395,2183.4399073673794,3114.065008066128,3495.18060477542,459.9999999999999,0.2770015688665381,1.31530249545551e-05,9.365223771098216e+18,9.841095472021078e+18,2.535626297409628e+20,2.0595524565001496e+20,1.985335699683414e+20,7.261416841904012e+18,149.2477935490509,16.69409961564061,48.91906833518373,77.78309064008198,5.076534828018706,8.253289500402946e-06,1.31530249545551e-05,0.0312466560684659,0.0443261180975961,5758198.408610162
163,68815.41426227987,2190.059696470282,2178.417730103321,3107.870870220986,3489.19585188357,459.9999999999999,0.2740739335453135,1.2871341638071527e-05,9.41525193602566e+18,9.82096803374452e+18,2.535331644922904e+20,2.0695829572624548e+20,1.9720900615550596e+20,7.269411684712625e+18,149.650101715107,16.836636021699594,49.760021821491016,77.26094571079337,5.015347362331057,8.060656047369977e-06,1.2871341638071527e-05,0.0313289195735148,0.0456071756876784,5765094.316160283
164,69428.76405060291,2185.054938738592,2173.37580974006,3103.2244707288432,3484.75329788836,459.9999999999999,0.2713356234778978,1.261762680248003e-05,9.466405978448603e+18,9.804722078262725e+18,2.534987240289635e+20,2.07978649374964e+20,1.958738533645122e+20,7.27429502154732e+18,150.06678359324275,16.97897075131918,50.65102584440302,76.70841099706588,4.948938713966376,7.843082179350362e-06,1.261762680248003e-05,0.0314166685368894,0.0469152172413632,5772070.346932502
165,69980.2540917471,2180.5132933360865,2168.8034239957688,3098.492589024529,3480.205238808932,459.9999999999999,0.2688791438149429,1.2405624111760725e-05,9.513486076075194e+18,9.786745849760643e+18,2.5347002044519396e+20,2.0891359591802172e+20,1.946541774375544e+20,7.284623846507593e+18,150.4679934552808,17.124762071120493,51.48981847971763,76.18134470656196,4.890523393811227,7.6468022637756e-06,1.2405624111760725e-05,0.0314971306744069,0.0481215952115338,5778426.957398577
166,70587.40193385631,2175.520776398021,2163.7647696463605,3098.3994217424265,3480.309437330836,459.9999999999999,0.2661787973020798,1.2211374040943222e-05,9.566029822722372e+18,9.784110363694727e+18,2.534206402229647e+20,2.099501947324924e+20,1.9332742552887532e+20,7.276946740763519e+18,150.90171641751635,17.252423328196453,52.48526023662421,75.56979846441354,4.810087577236167,7.370220775216059e-06,1.2211374040943222e-05,0.0315979954135086,0.0494687288894765,5785439.716600207
167,71195.45980290323,2170.5211530945576,2158.719300174228,3098.047092225024,3480.145242766956,459.9999999999999,0.2634746071069096,1.2036820033179596e-05,9.619478404940673e+18,9.77836525054214e+18,2.5337348818815192e+20,2.109979340619649e+20,1.919872428256155e+20,7.27516126411207e+18,151.36205711050567,17.39741635365703,53.52132537379644,74.92527155561778,4.731240409109791,7.095778657487587e-06,1.2036820033179596e-05,0.0317005069208885,0.0508396394811869,5792488.9029888725
168,71803.56348606199,2165.5219083950915,2153.672030115126,3099.080179311231,3481.3668238615887,459.9999999999999,0.260770621690611,1.188908663572266e-05,9.67355049857574e+18,9.776415899887897e+18,2.5332194619389837e+20,2.120507049973061e+20,1.90649749775157e+20,7.271373128200379e+18,151.83928169327984,17.54402483497044,54.6122693616138,74.24504641935343,4.648346073613765,6.805020754840913e-06,1.188908663572266e-05,0.0318083424424625,0.0522324059711703,5799532.982997171
169,72411.75904330611,2160.5203409894307,2148.6284092983565,3096.7513485886507,3479.2160384397607,459.9999999999999,0.2580653799717997,1.171442199104562e-05,9.720804416484024e+18,9.769768939281877e+18,2.532818229501282e+20,2.1296551197448012e+20,1.8944288428954907e+20,7.280519749954861e+18,152.32374478469328,17.712882293109317,55.66866858643743,73.57280694075494,4.577180162169568,6.5636568503450985e-06,1.171442199104562e-05,0.0319082258460433,0.0536485489960792,5805617.128158338
170,72958.96350655705,2156.02375346262,2144.093393072179,3095.186180684031,3477.810929614743,459.9999999999999,0.2557215727129214,1.15620605078328e-05,9.763869118837047e+18,9.76665184788015e+18,2.5324227580537055e+20,2.137947023634234e+20,1.8835914233569765e+20,7.285275579090895e+18,152.75775359744983,17.85797165605319,56.63712398388912,72.9570381850589,4.5110113886581455,6.342978723361538e-06,1.15620605078328e-05,0.0320002965317973,0.0549411720776551,5811103.376670591
171,73567.42988242954,2150.953705395104,2138.968440679066,3098.072096776553,3480.8257936295154,459.9999999999999,0.2532227718092298,1.1412896792500817e-05,9.81321691300637e+18,9.77853667656804e+18,2.5318158384084625e+20,2.1473763790390293e+20,1.871556991545473e+20,7.272803583292466e+18,153.23202892815493,17.98624095911435,57.78558600046318,72.23871905489678,4.423937937846468,6.057664928719374e-06,1.1412896792500817e-05,0.0321142068255949,0.0564203197524464,5817313.430123333
172,74107.48367580026,2146.449827662125,2134.4192704971338,3095.2295579398,3478.2223523332805,459.9999999999999,0.2508718705397364,1.1270772280339224e-05,9.85769991430762e+18,9.768582415206283e+18,2.5314747251063344e+20,2.155834817775433e+20,1.860580328656616e+20,7.287556354670701e+18,153.69559258378158,18.156514651678982,58.788890910637896,71.58730826644882,4.36293074276204,5.856244632008941e-06,1.1270772280339224e-05,0.0322054588215859,0.0579755067101572,5822851.647105191
173,74707.02680884302,2141.566227670183,2129.4573105518043,3094.6720242226947,3477.8982378561086,459.9999999999999,0.248057039013143,1.1160485657302276e-05,9.90671161428678e+18,9.762846186611638e+18,2.5310472994596333e+20,2.1650997136362023e+20,1.8486073022288023e+20,7.301536626595032e+18,154.22882671712844,18.34761939962399,59.9643113005917,70.82396440177659,4.290162673583731,5.609870567585425e-06,1.1160485657302276e-05,0.0323127055019029,0.0601646607176972,5828879.878768304
174,75320.85997906327,2136.567663928199,2124.3837416876027,3092.94911267378,3476.418988253139,459.9999999999999,0.2451759441585607,1.1045423214193205e-05,9.957711458786124e+18,9.753429961420964e+18,2.5306371003305296e+20,2.1746851261804167e+20,1.836257244941391e+20,7.31984117312688e+18,154.78275132678488,18.552269007616378,61.17540398224405,70.03094263063862,4.218499764968252,5.371560323220325e-06,1.1045423214193205e-05,0.0324212489434545,0.0624783641483283,5835075.119612865
175,75934.86952452362,2131.5705733149525,2119.3134987272706,3090.6196819512247,3474.343869881181,459.9999999999999,0.242295698392606,1.0931896098406689e-05,1.0009546685243228e+19,9.741910161491296e+18,2.5302396685753903e+20,2.184372924979893e+20,1.8238332150223267e+20,7.340640741421399e+18,155.34445520647532,18.7634810127546,62.40082998479946,69.22332953261493,4.1483075571685815,5.142140858897513e-06,1.0931896098406689e-05,0.0325295996748749,0.0648659710013703,5841294.033909467
176,76549.23655623943,2126.5743471399264,2114.243950264477,3088.329819695341,3472.2988747580102,459.9999999999999,0.2394159508754759,1.082313601689876e-05,1.0062360087620622e+19,9.729794806310732e+18,2.5298385448158223e+20,2.194187910774108e+20,1.8113266026220703e+20,7.36209680289422e+18,155.91289539968926,18.977826308033148,63.64714410099972,68.39836916483402,4.07814636512621,4.916958849086817e-06,1.082313601689876e-05,0.0326389073049291,0.0673283918279836,5847551.639064001
177,77164.06764093786,2121.578056706141,2109.176963243156,3086.044164597959,3470.264529532506,459.9999999999999,0.2366125179283675,1.0715298195885912e-05,1.0116210229874717e+19,9.717655568889217e+18,2.5294274051152e+20,2.20413829546784e+20,1.7987411595882417e+20,7.382815863028492e+18,156.4824648981207,19.19101717051706,64.90803646879128,67.56125983600059,4.007815707017139,4.696882132422968e-06,1.0715298195885912e-05,0.032748979847872,0.0698666721007104,5853852.9036177285
178,77779.35521563143,2116.50759091592,2104.0357152822085,3083.84955156601,3468.30868299622,459.9999999999999,0.2339446090890555,1.0607422708001542e-05,1.017178801232295e+19,9.705709149731684e+18,2.5289973433137663e+20,2.2143472913269116e+20,1.7859523658727647e+20,7.40299565941528e+18,157.06159153670745,19.40602022296733,66.20323018723889,66.69882253319047,3.936186386422652,4.478457648347953e-06,1.0607422708001542e-05,0.0328615528035023,0.0725207529068402,5860274.4255869845
179,78325.41827979684,2112.010800635649,2099.4860915587287,3078.373619878698,3463.064402754744,459.9999999999999,0.2315785490398189,1.049681551567934e-05,1.0221817886139945e+19,9.682921349729452e+18,2.528729727445686e+20,2.2234992210775527e+20,1.774418797694581e+20,7.434729934657642e+18,157.5908812907624,19.6267141595527,67.32620563030316,65.93647500425713,3.881651292281112,4.313567443091925e-06,1.049681551567934e-05,0.0329542093168723,0.0749408978621616,5865992.043718789
180,78932.58809440583,2107.019247311333,2094.421048634887,3077.9675939737244,3462.919559539857,459.9999999999999,0.2289521612902902,1.0406062896753073e-05,1.0278281187746292e+19,9.676489036046205e+18,2.528235802404349e+20,2.2337610515635097e+20,1.76177057281947e+20,7.447604757613087e+18,158.1622611123882,19.82580506384393,68.65578994206638,65.05131464861878,3.8064214731048063,4.094773686836603e-06,1.0406062896753073e-05,0.0330705693163655,0.077701047356081,5872363.776211321
181,79540.78535802662,2102.0201414965445,2089.356869741257,3074.9547413705063,3460.1061100400457,459.9999999999999,0.2263217996738779,1.0300543580703618e-05,1.0335773836125336e+19,9.660722042348274e+18,2.5278248516609743e+20,2.244150631359496e+20,1.7489385007102935e+20,7.470167717129186e+18,158.74225680098596,20.04515056848887,69.96479045613701,64.16834513797825,3.738064928966653,3.900620128485545e-06,1.0300543580703618e-05,0.03318133547652,0.0805442211311355,5878771.73207766
182,80149.09140930325,2097.0251010668167,2084.31017645126,3066.661601724503,3452.061120540681,459.9999999999999,0.2236935771265744,1.014787816259908e-05,1.0386163189829792e+19,9.6353327167121e+18,2.5275798989495455e+20,2.2532197420351124e+20,1.7373115223054775e+20,7.509369645768014e+18,159.31679618049583,20.2935861692978,71.1804597420888,63.33015632112534,3.684045153337002,3.75329312883722e-06,1.014787816259908e-05,0.0332779398112342,0.0834663015121843,5884324.212555273
183,80758.00144699961,2092.0384956684384,2079.264927256969,3060.513531537349,3446.1423940850186,459.9999999999999,0.2210697928095305,1.0007672887168103e-05,1.0436227128489263e+19,9.61919154316673e+18,2.527245792806432e+20,2.262186165425845e+20,1.7259320202352512e+20,7.537991381029485e+18,159.8804141211545,20.518982897904586,72.43167242909857,62.47443348531954,3.623998148159292,3.594662164999863e-06,1.0007672887168103e-05,0.0333801963325997,0.0864658565350888,5889779.022103699
184,81368.54708781838,2087.048404528953,2074.2168825616463,3054.320778271149,3440.164273799084,459.9999999999999,0.2184441744125618,9.865652409930477e-06,1.04871375950359e+19,9.6027503003552e+18,2.5269062689278e+20,2.2712591343927588e+20,1.7144885441956902e+20,7.565600380099498e+18,160.44074169759153,20.741582490794272,73.68688740386062,61.61413553686253,3.56402518601012,3.4406737728500167e-06,9.865652409930477e-06,0.0334824099280238,0.089549873807674,5895262.877830802
185,81980.30509360135,2082.0584798102755,2069.3079298827,3005.0179174769883,3427.58557844104,459.9999999999999,0.2159559721037002,9.71652588937556e-06,1.05388474803423e+19,9.584283807221285e+18,2.526578984505735e+20,2.2804302260171388e+20,1.7029790047422497e+20,7.593778851546301e+18,160.99563613830856,20.96371045489744,74.93206135772809,60.757376171069765,3.505629349402675,3.295418512052451e-06,9.71652588937556e-06,0.0335828789622703,0.0927159664993346,5900770.949458713
186,82593.29831519723,2077.0021194362257,2064.202066280914,2997.1374651516794,3420.3937053994878,459.9999999999999,0.2135617933545033,9.561500011271848e-06,1.0592071941153851e+19,9.56413650239429e+18,2.526253505938002e+20,2.289824707899752e+20,1.6912780684938982e+20,7.622635994202103e+18,161.55413845140288,21.188429915458265,76.18936630161528,59.88920876316551,3.447511020765212,3.154956720163963e-06,9.561500011271848e-06,0.0336835289031414,0.0960076873499578,5906377.399053841
