t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_melt(bar),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),viscosity(Pa.s),R_solid(m)
72025.793781735,2265.4676790915814,2254.7576473598074,3048.3720914767687,3426.8827412962605,459.9999999999999,0.32033552878330684,1.958126833668158e-05,3.377497209664168e+18,4.40561216947046e+18,1.2860279678363853e+20,2.8741327879217195e+20,2.8210351081064766e+20,1.3947061175506033e+19,87.09389250154824,24.631945991924855,16.940903081720236,35.43473850922,9.44908354811269,1.1226950651888876e-05,1.958126833668158e-05,0.02546735173879383,0.029489452819836427,5654638.844509926
72661.32410217077,2260.4214826907496,2249.7005601494006,3039.4137123901683,3418.1482286523524,459.9999999999999,0.3173224086597202,1.9012623232081435e-05,3.3983514192399263e+18,4.3970764935836467e+18,1.2859063752260844e+20,2.887380866191667e+20,2.7971389902177652e+20,1.388263979812854e+19,87.1984279059526,24.696324873131026,17.19946070813744,35.331987795503395,9.331417971486154,1.1042070259030983e-05,1.9012623232081435e-05,0.025545527142756576,0.030189588521623473,5662291.7604810465
73228.06511158496,2255.9345317514963,2245.207326419571,3029.888433438988,3408.845902256112,459.9999999999999,0.31464321801894685,1.8515758104715744e-05,3.417106536472897e+18,4.3853842806181233e+18,1.2858369770239726e+20,2.8992356237277843e+20,2.7757201090353814e+20,1.3845703241526245e+19,87.31968885841906,24.781995406870447,17.42735533998126,35.23065041518072,9.238808985386834,1.0903890478243852e-05,1.8515758104715744e-05,0.025608452655345018,0.03081868415386849,5669118.107323674
73859.60868883133,2250.950385643329,2240.2053096956424,3021.479342018406,3400.6429794866694,459.9999999999999,0.31155902856347434,1.7990669256105384e-05,3.4382029251489157e+18,4.3773741917603103e+18,1.2857077450563237e+20,2.912481293025081e+20,2.7521964393589555e+20,1.3781049179034606e+19,87.42572546123016,24.845662691381463,17.693959811640838,35.12194829204701,9.1212314956307,1.0712768519938479e-05,1.7990669256105384e-05,0.02568782478407933,0.03160546941788726,5676724.8367629
74493.16112042218,2246.060417672157,2235.291230046913,3010.0562219079543,3389.4309890722893,459.9999999999999,0.3082641809034981,1.7482187139421855e-05,3.4591528441798845e+18,4.360826358242476e+18,1.2856652107699985e+20,2.9255711273820566e+20,2.7285080487448242e+20,1.3758877510567924e+19,87.58747564397032,24.967342721693726,17.948634073331494,34.99734007893252,9.029541965352802,1.0577185436503101e-05,1.7482187139421855e-05,0.025751936253158705,0.03259648586461057,5684212.457485275
75140.96948575974,2241.0843622518464,2230.291680005054,2998.617734034089,3378.2394796769795,459.9999999999999,0.3050418865432193,1.6978710482707344e-05,3.480795135190021e+18,4.3453711935749325e+18,1.2856049309782332e+20,2.9390218403428703e+20,2.704446367910597e+20,1.3728793724147083e+19,87.74267101618399,25.080328040233027,18.213452858609084,34.87035334497555,8.93212652452831,1.0429042461429554e-05,1.6978710482707344e-05,0.025820185718858586,0.033628922594524054,5691877.643190833
75791.89507904649,2236.040224219382,2225.2233503129505,2986.877683864358,3366.7499732262904,459.9999999999999,0.3018581439642412,1.648314343156765e-05,3.5030612665451745e+18,4.3289013280851395e+18,1.2855486279996106e+20,2.952787947708908e+20,2.6801453579572412e+20,1.3703239110612326e+19,87.90850990690454,25.20286432039717,18.48545445544274,34.7361118404589,8.835873687405742,1.0282373854633251e-05,1.648314343156765e-05,0.025888326497828778,0.03470008935398869,5699691.570454264
76372.60186202824,2231.5579401857785,2220.7271147973697,2974.528901263872,3354.614899540434,459.9999999999999,0.29902903055834124,1.604110416282262e-05,3.5230690375401487e+18,4.310160527753167e+18,1.2855372187558583e+20,2.965110496945139e+20,2.6583599148043675e+20,1.3699269934141796e+19,88.07946887792689,25.336634560644814,18.72091294538214,34.60989365024549,8.762393046485247,1.0181811112576786e-05,1.604110416282262e-05,0.025941693937564916,0.035672673247396154,5706657.273995461
77020.3818539232,2226.57869685125,2215.723835959533,2964.3492611104593,3344.679203022527,459.9999999999999,0.29588624800298624,1.557658609394495e-05,3.54557444342693e+18,4.2971520136384184e+18,1.2854439679622893e+20,2.978888496207445e+20,2.634531053332961e+20,1.3656632146257615e+19,88.22036522003866,25.431538588015478,19.0007797147012,34.47820473449225,8.658279903195183,1.0015602632309953e-05,1.557658609394495e-05,0.026015659101499177,0.03677594942089386,5714419.933216034
77670.86220642179,2221.595371039796,2210.7201553681443,2953.008341323321,3333.571950040127,459.9999999999999,0.2927408886831712,1.5120972000005246e-05,3.5676025920570696e+18,4.2809325233448714e+18,1.2853875175959103e+20,2.9923040657285e+20,2.6109441660685183e+20,1.3633107183968504e+19,88.3890107531109,25.554973887189387,19.27942218101371,34.336503302854055,8.564761701901151,9.87196305680893e-06,1.5120972000005246e-05,0.026083421507581504,0.037904378892041866,5721948.723187579
